A_eig_hi,A_eig_hi_dimless,A_eig_lo,A_eig_lo_dimless,A_trace,A_traceless_norm,A_traceless_norm_dimless,a0,delta,invariant_split_dimless,leakage,n,n_sites_0,n_sites_delta,overlap_M11,overlap_M12,overlap_M21,overlap_M22,principal_axis_deg,sv_max,sv_min,symmetry_class_0,x0,y0
0.0028923122865148754,0.30370347994344987,-0.008559037199676323,-0.8987305397922046,-0.005666724913161447,0.008097326875422884,0.8502492492844803,24.3,0.01,1.2024340197356544,7.419273032005513e-05,2.0,1850,1852,0.9999481789235627,5.393622428160683e-12,5.391809539213784e-12,-0.9999776267531242,-89.999999999343,0.9999776267531242,0.9999481789235627,Cs_axis,0.0,0.4
0.00747353665781058,0.7847489709338963,-0.012880591466858486,-1.3525097101214105,-0.0054070548090479065,0.014392542022093323,1.5112701065240242,24.3,0.02,2.137258681055307,0.0003124299922855345,2.0,1850,1854,0.9998145745006769,1.062516881356263e-12,-1.061662020765785e-12,0.9998729702474507,89.99999999991827,0.9998729702474507,0.9998145745006769,Cs_axis,0.0,0.4
0.008821748257892975,0.9263161718735049,-0.010546711119632183,-1.107443647743222,-0.0017249628617392078,0.013695568966984217,1.4380853597557173,24.3,0.04,2.033759819616727,0.0008751886053890434,2.0,1850,1852,-0.9995521907312754,-3.198312836326497e-13,3.1979645384961686e-13,-0.9995724289882798,89.99999999997874,0.9995724289882798,0.9995521907312754,Cs_axis,0.0,0.4
0.010217910174676811,2.0515904926283888,-0.004890134599573603,-0.9818596445506201,0.005327775575103208,0.01068300091034245,2.14497316239054,33.7,0.01,3.033450137179009,0.00016323248946781277,2.0,3570,3561,3.236434972368468e-12,0.9998731897723776,0.9999635690341301,-3.23541488333737e-12,-1.5382989524649493e-10,0.9999635690341301,0.9998731897723776,Cs_axis,0.0,0.4
0.007376904466526932,1.4811626653423675,-0.0061151323659078445,-1.227819310268734,0.0012617721006190873,0.009540310736233296,1.9155395250667402,33.7,0.02,2.7089819756111018,0.00039822520971122266,2.0,3570,3566,5.283139925925288e-12,-0.9997470015121959,0.9998547307223941,5.2832060174709425e-12,-2.787857317204046e-10,0.9998547307223941,0.9997470015121958,Cs_axis,0.0,0.4
0.00643704842726296,1.2924548296275191,-0.0068389994984211205,-1.3731600797219654,-0.0004019510711581603,0.009387583515608812,1.8848743784329849,33.7,0.04,2.6656149093494843,0.0012951778032070926,2.0,3570,3570,3.4606966281170598e-12,0.9993512372362481,0.9993531653164291,-3.4604500553438064e-12,-1.895248856220849e-10,0.9993531653164291,0.9993512372362481,Cs_axis,0.0,0.4
0.016879283910814044,1.7759312775923872,-0.021269744649195118,-2.2378677311487443,-0.004390460738381077,0.02697543679046175,2.8381844974006967,24.3,0.01,4.013799008741131,0.0003402390618618689,2.0,1854,1856,0.4646011420332388,-0.8853621343660788,0.8853148095190526,0.4645609537775121,-17.99768110098511,0.9998609087786987,0.9997988222500119,C1,0.31,0.17
0.013740672490836704,1.4457064754977622,-0.01741498091416355,-1.8322939212084444,-0.003674308423326847,0.02203037379497343,2.3178963092431517,24.3,0.02,3.2780003967062066,0.00069474758489807,2.0,1854,1856,-0.42392439198590726,-0.905305400581022,0.9052662450229902,-0.4240445401256728,19.95802285675195,0.9997157475820938,0.9995893801289505,C1,0.31,0.17
0.013159491446097378,1.384558289310024,-0.014350278098456301,-1.509845314046244,-0.001190786652358923,0.01945234459383307,2.046652415423995,24.3,0.04,2.8944036033562677,0.0017639067214457738,2.0,1854,1854,0.4006781262590326,0.91517105212304,0.9153134063799048,-0.40073998945935335,-20.90476830209691,0.9991952620119327,0.9990400467098474,C1,0.31,0.17
0.003682515352376776,0.7388129740446854,-0.008216842205272181,-1.6485225575542715,-0.004534326852895405,0.008414116420776972,1.6881011433612136,33.7,0.01,2.387335531598957,0.00012190229564579269,2.0,3566,3573,-0.49832216873558766,0.8669281231434492,0.8668901212194687,0.49836568761346334,28.17470803210043,0.9999679344594872,0.9999101586950374,C1,0.31,0.17
