n,target,protocol,model,feature_set,seed,left_out_group,mae,rmse,max_abs_error,n_iter,max_iter,converged
4.0,E0,LOAO,mlp,physics_informed,5,30.0,4.168393683506062e-05,5.006333792100668e-05,9.583038449445525e-05,49.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,5,33.0,3.6328019000299505e-05,3.914536507296847e-05,5.422489572248779e-05,108.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,5,36.0,0.00020739085613818986,0.0002181629487147617,0.0003043064792480621,122.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,6,24.0,0.0008004564472730966,0.0008095161667818867,0.0009988691459628107,120.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,6,27.0,3.809939785412045e-05,4.188256485416136e-05,6.28695148798819e-05,56.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,6,30.0,4.754510940545893e-05,5.913239229319099e-05,0.00010428208115920157,81.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,6,33.0,3.7771031101982035e-05,4.1756854970529945e-05,6.134732109419616e-05,60.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,6,36.0,6.477902694783972e-05,7.639377734384352e-05,0.00012872857021717365,85.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,7,24.0,0.00047673631190406747,0.0005680203113863582,0.0010270613687786145,155.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,7,27.0,7.494977481010372e-05,7.935333424152802e-05,0.00012134716160350223,120.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,7,30.0,4.634512885307426e-05,5.4265154535538564e-05,8.397475428489898e-05,116.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,7,33.0,3.686694453516485e-05,4.608621043496699e-05,8.788069880338867e-05,78.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,7,36.0,0.00024142165437903072,0.0002441068368976956,0.0003048676999912736,114.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,8,24.0,0.00038843104421231497,0.0004210390189520552,0.0006967515357150234,70.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,8,27.0,0.000124656860474153,0.00013011929326226594,0.00018451677893027707,139.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,8,30.0,4.613224768939312e-05,5.082937292097781e-05,8.147309617845266e-05,139.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,8,33.0,3.2381427706594324e-05,3.4934035940545354e-05,5.465814410099412e-05,66.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,8,36.0,6.703234338984692e-05,7.140912020775513e-05,0.00010931042625861309,124.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,9,24.0,0.0004034754180926343,0.00044038784045014837,0.0007914478842665496,45.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,9,27.0,0.0002121500028267371,0.0002139162648223148,0.0002532709752709472,78.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,9,30.0,3.870348336348124e-05,5.4385490720593855e-05,0.00011041653117338512,71.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,9,33.0,3.631835718634743e-05,3.9456154393329504e-05,5.614915912488527e-05,107.0,5000.0,True
4.0,E0,LOAO,mlp,physics_informed,9,36.0,5.4410692024767625e-05,7.18865673976626e-05,0.00015715557879003583,64.0,5000.0,True
4.0,E0,LOARO,ridge,physics_informed,NaN,0.67,0.00033252306506224014,0.0004411666882999289,0.0008383045399775746,NaN,NaN,NaN
4.0,E0,LOARO,ridge,physics_informed,NaN,0.72,8.85665750268494e-05,0.00010419029827342686,0.00017509055634334914,NaN,NaN,NaN
4.0,E0,LOARO,ridge,physics_informed,NaN,0.78,0.0001519469584921218,0.00015958740741375696,0.00023937420626429784,NaN,NaN,NaN
4.0,E0,LOARO,ridge,physics_informed,NaN,0.83,0.00010484045817431565,0.00011863199290933114,0.00016554355297859757,NaN,NaN,NaN
4.0,E0,LOARO,ridge,physics_informed,NaN,0.89,0.00014860323672287733,0.00018098228957311228,0.00032982075181298143,NaN,NaN,NaN
4.0,E0,LOARO,ridge,physics_informed,NaN,0.94,0.00012441025281813013,0.0001476567646878321,0.00025953411586243647,NaN,NaN,NaN
4.0,E0,LOARO,ridge,physics_informed,NaN,1.0,0.00029891786086047036,0.00033409995506179395,0.00047371575394716814,NaN,NaN,NaN
4.0,E0,LOARO,mlp,raw,0,0.67,0.00020519881219271952,0.00027279642600792296,0.0005437540029333832,80.0,5000.0,True
4.0,E0,LOARO,mlp,raw,0,0.72,0.00010992690299067575,0.00013500222012122984,0.00023322113815149592,45.0,5000.0,True
4.0,E0,LOARO,mlp,raw,0,0.78,3.248127330905959e-05,3.319134448725851e-05,4.448903499465473e-05,98.0,5000.0,True
4.0,E0,LOARO,mlp,raw,0,0.83,7.702579161712464e-05,8.67013518881679e-05,0.00015071588330473062,47.0,5000.0,True
4.0,E0,LOARO,mlp,raw,0,0.89,5.409163124721061e-05,7.397660208444653e-05,0.00015081758521384714,86.0,5000.0,True
4.0,E0,LOARO,mlp,raw,0,0.94,5.9981161395139536e-05,6.607006907925484e-05,9.744479992157551e-05,36.0,5000.0,True
4.0,E0,LOARO,mlp,raw,0,1.0,0.00018024898904682728,0.0001894800155972633,0.00026576163526348395,38.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,0.67,0.00020571505292226177,0.0002868744210324341,0.0005967802555244539,70.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,0.72,9.819996071502857e-05,0.0001312552756397047,0.00026254124078750607,134.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,0.78,5.4021276012949926e-05,6.433300965038553e-05,0.00011816291178101679,115.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,0.83,7.48072872608141e-05,9.06322313128815e-05,0.0001485392720796952,99.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,0.89,4.5990509475402064e-05,7.362012794227378e-05,0.00015789864510384888,63.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,0.94,4.820932879221473e-05,6.0852297431746285e-05,9.84836381188181e-05,66.0,5000.0,True
4.0,E0,LOARO,mlp,raw,1,1.0,0.00010057661514100147,0.0001290918634902528,0.00025550637690496814,67.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,0.67,0.0001515849990286533,0.0002451698281479711,0.0005291509303062547,95.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,0.72,9.498618743259968e-05,0.0001183364846681176,0.00022897059823323573,64.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,0.78,4.491614089969786e-05,4.87223820766402e-05,8.109464464656213e-05,65.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,0.83,7.581804029896944e-05,0.00010151746319575262,0.0001959724757107928,131.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,0.89,4.60556906646481e-05,6.850649969688996e-05,0.00014403814966135187,70.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,0.94,3.836127125635969e-05,5.396448522402913e-05,9.244115163253852e-05,44.0,5000.0,True
4.0,E0,LOARO,mlp,raw,2,1.0,9.755143242697883e-05,0.0001242261331179045,0.0002378806680418677,60.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,0.67,0.0001367346668631697,0.00023888283626185463,0.0005269836241126313,83.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,0.72,0.00010343897398090718,0.00012779436544571625,0.0002335295612474475,153.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,0.78,6.521553265539381e-05,6.94916527425738e-05,0.00010237632212151127,102.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,0.83,8.007234857387857e-05,9.746781385629786e-05,0.00018930102919556546,74.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,0.89,4.404836230644804e-05,6.070788806853864e-05,0.0001176261962259062,67.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,0.94,3.4812925167315714e-05,3.915817671970324e-05,6.076898761264715e-05,92.0,5000.0,True
4.0,E0,LOARO,mlp,raw,3,1.0,9.392445270215433e-05,0.00010418785656486198,0.00015570176308887795,46.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,0.67,0.00016457287788016473,0.00022346221108265476,0.0004598353236748842,123.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,0.72,6.011728467889554e-05,0.000109863133353052,0.000243519906335532,134.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,0.78,6.588442449961818e-05,7.914000778447505e-05,0.00014501040642667107,162.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,0.83,8.011330232235992e-05,9.433077549497897e-05,0.0001537190993787796,87.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,0.89,6.11571361836205e-05,7.451591077545522e-05,0.00014390627545068924,88.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,0.94,5.2842868653879546e-05,6.712720957003863e-05,0.00011906247608672871,75.0,5000.0,True
4.0,E0,LOARO,mlp,raw,4,1.0,0.00017575952127373283,0.00018533579349707625,0.00026511012795493727,139.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,0.67,0.00020956995893568476,0.00025814340897032723,0.0004984367370823861,98.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,0.72,8.850723495621438e-05,0.0001240389956483636,0.0002498638366268402,234.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,0.78,3.4867389926507285e-05,3.6068139458515876e-05,4.9439057469680137e-05,112.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,0.83,8.11522210168114e-05,0.00010059405874479743,0.0001985170657032853,156.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,0.89,5.9049290109669526e-05,7.9236520922686e-05,0.00015968170706681661,88.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,0.94,5.4727873808424475e-05,6.071459451992707e-05,7.538943500451367e-05,86.0,5000.0,True
4.0,E0,LOARO,mlp,raw,5,1.0,0.00010059381656386534,0.00012805872030051974,0.00022897857764014873,76.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,0.67,0.0002474129833033523,0.00032110228114377534,0.0006236520226789999,75.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,0.72,6.184457756406304e-05,0.00011037470206341954,0.00024364674898125216,81.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,0.78,5.7741074952399886e-05,7.150741575470331e-05,0.0001354144351362052,68.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,0.83,8.011647721319903e-05,9.402260933698373e-05,0.00015031245684449246,73.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,0.89,6.235845298228072e-05,7.752517792875814e-05,0.00015386203762801642,76.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,0.94,5.355104080395634e-05,6.511418022828728e-05,0.00011058735444091639,53.0,5000.0,True
4.0,E0,LOARO,mlp,raw,6,1.0,0.00010827032302245243,0.00013854197296287192,0.00026923861027228213,68.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,0.67,0.0001491428339218892,0.00022900763136833452,0.00047931210326934703,69.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,0.72,8.04116259251586e-05,0.0001181330209868391,0.00024351604235972601,91.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,0.78,6.297322694823749e-05,6.619704231956393e-05,9.182739809121543e-05,114.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,0.83,7.63133144708661e-05,9.602265235697632e-05,0.00018627641720625476,118.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,0.89,5.561096824457934e-05,6.752346149946348e-05,0.00011994199544540507,122.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,0.94,1.6543492542098193e-05,1.778811990356374e-05,2.3681578684264792e-05,94.0,5000.0,True
4.0,E0,LOARO,mlp,raw,7,1.0,0.00014033551560839187,0.0001826653889497815,0.000360646202065773,75.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,0.67,0.00020284203291165426,0.00026677695508862243,0.0005262809296997517,110.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,0.72,0.00010268645120090625,0.0001318202921590558,0.00024134049201407493,160.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,0.78,5.309290797201882e-05,6.246211595085146e-05,0.00010502777039667066,65.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,0.83,8.971191403475131e-05,0.00010812269009777277,0.00018815447725017975,95.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,0.89,4.659710902812364e-05,6.806624062085473e-05,0.00014050003024879132,77.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,0.94,4.374527127160022e-05,5.3148124490476765e-05,8.054578403804413e-05,139.0,5000.0,True
4.0,E0,LOARO,mlp,raw,8,1.0,0.0001221486045751341,0.000152562825304133,0.0002870838994502023,70.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,0.67,0.00022824442475135597,0.00029941340831616663,0.0005924290141807731,79.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,0.72,0.00010877205783090815,0.0001370592328513232,0.00026082018479245406,154.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,0.78,3.3100756895532156e-05,3.7738236393020397e-05,5.4154123421579214e-05,85.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,0.83,7.007357492794242e-05,9.006311964894721e-05,0.00016923697513071545,147.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,0.89,6.673086700157427e-05,8.570556260331693e-05,0.00017115395974043324,71.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,0.94,6.010137240171076e-05,6.789518824122297e-05,9.107792544416071e-05,72.0,5000.0,True
4.0,E0,LOARO,mlp,raw,9,1.0,0.00016808470852538448,0.0001867371708298544,0.00026558803237497486,45.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,0.67,0.0002238225872568833,0.00028789914065679414,0.000579369375889982,90.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,0.72,8.846901820689368e-05,0.00011803332172784098,0.0002389119589918387,100.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,0.78,5.630169029284815e-05,6.50845832082646e-05,0.00010113448271509284,84.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,0.83,6.90734041916663e-05,9.744273441155572e-05,0.0001972150125171268,106.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,0.89,4.52867636837162e-05,5.621064721181589e-05,0.00010910371419825537,56.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,0.94,3.269279100281963e-05,4.7585213512087147e-05,8.88113749613062e-05,55.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,0,1.0,0.00011674075837859732,0.00012504512160507291,0.00017727872615846962,122.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,0.67,0.0002278238506262298,0.0003036353596305469,0.0006241516245677481,50.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,0.72,0.00011025829756015071,0.00013921277020957035,0.00027141372932071306,59.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,0.78,3.7222474606934953e-05,4.709399794611366e-05,8.125087649224483e-05,55.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,0.83,7.093909036059998e-05,9.220574041975393e-05,0.00018271267083802556,67.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,0.89,5.3296949644288105e-05,7.655996523858274e-05,0.0001599314664684215,62.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,0.94,4.8410901703110906e-05,6.068228978344216e-05,8.94431763867054e-05,51.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,1,1.0,0.00011850877300805252,0.00012896504297662425,0.00018142478606719692,52.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,0.67,0.00023840737501350516,0.00030741190281069594,0.0006047002660749534,167.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,0.72,0.00011114353758534534,0.00013310541116033848,0.00024923777551277837,123.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,0.78,5.0788055083916814e-05,5.604705625848694e-05,9.087469854573982e-05,39.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,0.83,6.364324585437232e-05,9.650058466018851e-05,0.00018829078842275138,61.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,0.89,6.004037072893098e-05,6.947884285634532e-05,0.00012742747874439075,90.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,0.94,4.1566848199803276e-05,4.8866006930812325e-05,8.286360860365605e-05,55.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,2,1.0,8.244365116114594e-05,0.00010685439865773278,0.0001928287303050169,176.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,0.67,0.0001737880503111633,0.00022874443057792397,0.00045045782062835826,109.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,0.72,9.91649483541579e-05,0.00012344410123745592,0.00023775272049597618,111.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,0.78,4.768431556199104e-05,5.076196518320311e-05,6.767919381056586e-05,94.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,0.83,6.89659328596548e-05,9.818527201544963e-05,0.00019555942541549243,94.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,0.89,5.181921229269193e-05,6.504415110604419e-05,0.00012952415241018755,61.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,0.94,3.5626064716964834e-05,3.699048376891016e-05,4.437841031057488e-05,100.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,3,1.0,9.826285167111593e-05,0.00012179291039865928,0.0002202893890914659,132.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,0.67,0.00019425717750598537,0.0002962055123057432,0.0006334452907492683,130.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,0.72,0.00010463654046990455,0.00013328133641695906,0.0002592365665106122,112.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,0.78,4.32730910475243e-05,4.764288022385989e-05,7.448792168807117e-05,94.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,0.83,6.697689196517586e-05,9.531286918053755e-05,0.00019683152436389406,227.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,0.89,4.907164644354367e-05,6.341748030749674e-05,0.00012576707488243244,86.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,0.94,4.240301221152265e-05,5.101951333709789e-05,8.684057551144875e-05,75.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,4,1.0,0.00011799621879244881,0.00012165786003474204,0.00015053168388323712,172.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,0.67,0.00022156841004745688,0.00028379467768291654,0.0005697825308454973,112.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,0.72,0.00010828664682787093,0.0001418075899495595,0.0002738155317132396,91.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,0.78,5.3097540549540415e-05,6.366751293232223e-05,0.00010020061958693205,157.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,0.83,7.826937018036162e-05,0.00010155718406087661,0.0002002481084844021,85.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,0.89,4.3482253927162874e-05,6.38924898026716e-05,0.00013517512359007,137.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,0.94,3.08707028864319e-05,3.3928503737106665e-05,5.0224624669859e-05,156.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,5,1.0,8.193228314326006e-05,8.527466675431957e-05,0.00012367489079956329,63.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,0.67,0.00023020173908703257,0.00031179877686610705,0.0006332421858838977,109.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,0.72,0.00011285568453338613,0.00013322932249671464,0.0002472559234920624,118.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,0.78,3.275964652225127e-05,4.001088862702323e-05,7.112044194235168e-05,79.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,0.83,7.373280358988766e-05,9.39076607163284e-05,0.0001822543470053617,62.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,0.89,5.204595560615033e-05,7.449324371965724e-05,0.00015451816168754462,69.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,0.94,5.2344115960067936e-05,5.766541536517042e-05,8.079282701078938e-05,63.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,6,1.0,0.00012531068064065566,0.00013676801554868468,0.00019602831391551945,82.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,0.67,0.0002052043311222995,0.00028065376081364343,0.0005817939159422636,103.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,0.72,9.448633278994479e-05,0.00013253307715941574,0.00026957807984118176,69.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,0.78,4.838627959768971e-05,5.517580435947918e-05,7.851469002817524e-05,80.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,0.83,7.061020595005019e-05,9.824658554075203e-05,0.00019969994647661693,91.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,0.89,4.10944832298199e-05,5.71589460491629e-05,0.00011334185589628731,81.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,0.94,3.9561970250812097e-05,5.010471691724596e-05,8.368151304471994e-05,117.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,7,1.0,9.440802922142666e-05,0.00010095952027927492,0.00014317653418149945,65.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,0.67,0.00023201100806486964,0.00030791706889873253,0.0006310605512545031,127.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,0.72,9.199248898115187e-05,0.00013180551182419135,0.00027208171092363287,115.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,0.78,8.951671314427756e-05,9.210086911708553e-05,0.0001156145411180809,115.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,0.83,7.098249430415038e-05,9.3953285979917e-05,0.00018347312289934692,71.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,0.89,5.32687353459238e-05,7.061506776885493e-05,0.00013993643721921245,114.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,0.94,3.54561584174462e-05,3.824001043708313e-05,5.464798447629704e-05,169.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,8,1.0,0.00011495418493314701,0.00012995113506895442,0.00022219823836477914,101.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,0.67,0.000203447254349598,0.0002811641214047396,0.0005803298976760907,103.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,0.72,8.860128003034262e-05,0.00011382865097883385,0.00022395109175166183,70.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,0.78,5.940044198480265e-05,6.538475763804378e-05,9.701630078229329e-05,78.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,0.83,6.695771360423208e-05,9.427334775028057e-05,0.00018877467480526988,62.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,0.89,5.288306983768365e-05,6.54539752471853e-05,0.00012729772826469699,62.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,0.94,3.822267786013356e-05,4.3624350740438186e-05,6.229774884980444e-05,129.0,5000.0,True
4.0,E0,LOARO,mlp,physics_informed,9,1.0,7.004164897059795e-05,8.866722930692971e-05,0.00015420098460250387,99.0,5000.0,True
4.0,dE1,LOAO,ridge,physics_informed,NaN,24.0,0.00013864050366876903,0.000165516980096126,0.00025220271579920114,NaN,NaN,NaN
4.0,dE1,LOAO,ridge,physics_informed,NaN,27.0,0.00011807328252763203,0.00012566080190586155,0.0001967478174849848,NaN,NaN,NaN
4.0,dE1,LOAO,ridge,physics_informed,NaN,30.0,3.962779796799145e-05,4.5749871544850536e-05,7.292516017000372e-05,NaN,NaN,NaN
4.0,dE1,LOAO,ridge,physics_informed,NaN,33.0,7.490673375773955e-05,9.725198655391725e-05,0.0002109095267268206,NaN,NaN,NaN
4.0,dE1,LOAO,ridge,physics_informed,NaN,36.0,0.00012280118311519216,0.00015542142032523394,0.00030576896171204734,NaN,NaN,NaN
4.0,dE1,LOAO,mlp,raw,0,24.0,0.0009045953742582632,0.000929875297054607,0.0013314744666220284,44.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,0,27.0,0.00016862932605759512,0.0001755053187049799,0.00024648996629876227,73.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,0,30.0,4.700798380817773e-05,5.628054167335195e-05,9.616381232523119e-05,37.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,0,33.0,4.417896365181819e-05,5.1040851466459296e-05,7.988668026853458e-05,33.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,0,36.0,8.812800054259853e-05,9.509120786228504e-05,0.00015831496525296057,45.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,1,24.0,0.0009286465100615867,0.0009333049139547129,0.0011234693283592723,45.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,1,27.0,6.260825319507102e-05,7.423670786648651e-05,0.00012637262671983882,71.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,1,30.0,3.4041875555552696e-05,3.786702116939531e-05,6.11374964243263e-05,44.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,1,33.0,3.947871487284647e-05,4.505226957157054e-05,7.118181924259913e-05,76.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,1,36.0,0.0004383041627714933,0.0004400647948528863,0.0004868892368737939,71.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,2,24.0,0.0008670741340970628,0.0008868246696582272,0.0012551583986420475,41.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,2,27.0,7.018424190966559e-05,8.303200453939077e-05,0.00016119893653411543,34.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,2,30.0,4.413362458758604e-05,5.161622553015613e-05,8.741083438306221e-05,33.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,2,33.0,3.0170964589868545e-05,3.8746044928926185e-05,6.961501498356764e-05,32.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,2,36.0,6.129026949407616e-05,6.821492284875777e-05,9.738662458511158e-05,28.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,3,24.0,0.001044072340765055,0.0010633985701007328,0.0014536784863603616,222.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,3,27.0,0.00012190535168816597,0.0001475691936342229,0.0002658888087971826,125.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,3,30.0,3.295708078288299e-05,4.0738731694136495e-05,7.202157369449319e-05,66.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,3,33.0,9.002715130264226e-05,9.77103919302626e-05,0.00013299781204189134,71.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,3,36.0,5.460386474765225e-05,6.307289573586616e-05,9.689723799494177e-05,292.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,4,24.0,0.0011566562418917463,0.0011887470250836014,0.0016824244699477128,122.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,4,27.0,5.380582841719176e-05,6.131713218059322e-05,9.455929784913525e-05,85.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,4,30.0,2.7874897474728616e-05,3.280251836738641e-05,4.466031482507418e-05,91.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,4,33.0,1.916004077851619e-05,2.4399016425411234e-05,5.158919514714269e-05,80.0,5000.0,True
4.0,dE1,LOAO,mlp,raw,4,36.0,0.00016907898612868115,0.00018935508481905645,0.0002729590384310445,80.0,5000.0,True
