n,target,protocol,left_out_group,a,aspect_ratio,y_true,y_pred,residual,abs_residual,squared_residual,N_sites,analytic_area,N_sites_over_area,edge_area_error_signed,edge_area_error_abs,N_A,N_B,delta_N,imbalance_ratio,abs_delta_N_over_N
2.0,dE1,LOARO,0.83,36.0,0.83,0.0070243447513456125,0.007047703426283042,2.3358674937429096e-05,2.3358674937429096e-05,5.456276948324781e-10,3359.0,3379.3483856134694,0.9939786067337429,-0.006021393266257058,0.006021393266257058,1685.0,1674.0,11.0,0.003274784161952962,0.003274784161952962
2.0,dE1,LOARO,0.89,24.0,0.89,0.015348580122871436,0.01521278866854328,-0.00013579145432815638,0.00013579145432815638,1.843931906855578e-08,1611.0,1610.5060579362716,1.0003066999104377,0.0003066999104377466,0.0003066999104377466,805.0,806.0,-1.0,0.0006207324643078833,0.0006207324643078833
2.0,dE1,LOARO,0.89,27.0,0.89,0.012129866882773843,0.012110465787760217,-1.9401095013625927e-05,1.9401095013625927e-05,3.764024877277408e-10,2035.0,2038.296729575594,0.9983826056688613,-0.0016173943311387218,0.0016173943311387218,1019.0,1016.0,3.0,0.0014742014742014742,0.0014742014742014742
2.0,dE1,LOARO,0.89,30.0,0.89,0.00988777006436381,0.009891392480094215,3.6224157304049626e-06,3.6224157304049626e-06,1.3121895723885318e-11,2513.0,2516.4157155254247,0.998642626691468,-0.0013573733085320283,0.0013573733085320283,1257.0,1256.0,1.0,0.0003979307600477517,0.0003979307600477517
2.0,dE1,LOARO,0.89,33.0,0.89,0.008152691989559369,0.008249529193300013,9.68372037406448e-05,9.68372037406448e-05,9.377444028307152e-09,3053.0,3044.8630157857638,1.0026723646259457,0.002672364625945667,0.002672364625945667,1521.0,1532.0,-11.0,0.0036030134294136916,0.0036030134294136916
2.0,dE1,LOARO,0.89,36.0,0.89,0.006891135474331289,0.007000757513529291,0.00010962203919800181,0.00010962203919800181,1.2016991477928245e-08,3621.0,3623.6386303566114,0.9992718285056058,-0.0007281714943941919,0.0007281714943941919,1813.0,1808.0,5.0,0.0013808340237503453,0.0013808340237503453
2.0,dE1,LOARO,0.94,24.0,0.94,0.015281157376788368,0.014985444674296945,-0.00029571270249142273,0.00029571270249142273,8.744600241478069e-08,1693.0,1700.9839263596577,0.9953062893564524,-0.004693710643547622,0.004693710643547622,847.0,846.0,1.0,0.0005906674542232723,0.0005906674542232723
2.0,dE1,LOARO,0.94,27.0,0.94,0.012093275436706019,0.0119582204581738,-0.00013505497853221957,0.00013505497853221957,1.823984722633829e-08,2149.0,2152.807781798942,0.9982312485902666,-0.0017687514097334267,0.0017687514097334267,1079.0,1070.0,9.0,0.004187994416007445,0.004187994416007445
2.0,dE1,LOARO,0.94,30.0,0.94,0.009744223776633643,0.009792864783582185,4.8641006948542745e-05,4.8641006948542745e-05,2.3659475569681837e-09,2661.0,2657.7873849369653,1.0012087554788025,0.0012087554788025034,0.0012087554788025034,1331.0,1330.0,1.0,0.0003757985719654265,0.0003757985719654265
2.0,dE1,LOARO,0.94,33.0,0.94,0.008111979377372958,0.008190746470193612,7.876709282065436e-05,7.876709282065436e-05,6.20425491141758e-09,3209.0,3215.922735773728,0.9978473563134089,-0.0021526436865910714,0.0021526436865910714,1603.0,1606.0,-3.0,0.0009348706762231225,0.0009348706762231225
2.0,dE1,LOARO,0.94,36.0,0.94,0.006800830590469875,0.006972204102206269,0.00017137351173639355,0.00017137351173639355,2.9368880524863818e-08,3823.0,3827.2138343092292,0.9988989812193262,-0.0011010187806738125,0.0011010187806738125,1909.0,1914.0,-5.0,0.0013078733978550876,0.0013078733978550876
2.0,dE1,LOARO,1.0,24.0,1.0,0.015093959774177268,0.014800181046256801,-0.0002937787279204667,0.0002937787279204667,8.630594097856761e-08,1793.0,1809.557368467721,0.9908500450130844,-0.00914995498691562,0.00914995498691562,889.0,904.0,-15.0,0.008365867261572783,0.008365867261572783
2.0,dE1,LOARO,1.0,27.0,1.0,0.011875113966586248,0.01184744086864639,-2.767309793985824e-05,2.767309793985824e-05,7.658003495889864e-10,2289.0,2290.2210444669595,0.9994668442725607,-0.0005331557274392829,0.0005331557274392829,1137.0,1152.0,-15.0,0.00655307994757536,0.00655307994757536
2.0,dE1,LOARO,1.0,30.0,1.0,0.00966243844684378,0.009735363188661531,7.292474181775158e-05,7.292474181775158e-05,5.3180179691857255e-09,2821.0,2827.433388230814,0.997724654360526,-0.002275345639473958,0.002275345639473958,1425.0,1396.0,29.0,0.010280042538107055,0.010280042538107055
2.0,dE1,LOARO,1.0,33.0,1.0,0.008012881327849719,0.00817266456593241,0.00015978323808269086,0.00015978323808269086,2.553068317218987e-08,3409.0,3421.1943997592853,0.9964356308544924,-0.0035643691455076176,0.0035643691455076176,1709.0,1700.0,9.0,0.0026400704018773834,0.0026400704018773834
2.0,dE1,LOARO,1.0,36.0,1.0,0.006752842558100713,0.006984104105523357,0.00023126154742264364,0.00023126154742264364,5.3481903316315654e-08,4053.0,4071.5040790523726,0.995455222764586,-0.0045447772354140215,0.0045447772354140215,2029.0,2024.0,5.0,0.001233654083395016,0.001233654083395016
3.0,E0,LOAO,24.0,24.0,0.67,-3.9860343156824802,-3.986817066017985,-0.0007827503355049004,0.0007827503355049004,6.126980877330341e-07,1357.0,1363.562453020323,0.9951872735966094,-0.004812726403390588,0.004812726403390588,681.0,676.0,5.0,0.0036845983787767134,0.0036845983787767134
3.0,E0,LOAO,24.0,24.0,0.72,-3.9873320331684248,-3.987618484034018,-0.0002864508655933129,0.0002864508655933129,8.205409839915821e-08,1459.0,1465.3208450367645,0.9956863747225231,-0.004313625277476918,0.004313625277476918,733.0,726.0,7.0,0.004797806716929404,0.004797806716929404
3.0,E0,LOAO,24.0,24.0,0.78,-3.9884074692557188,-3.9884780836234026,-7.061436768385221e-05,7.061436768385221e-05,4.986388923390271e-09,1577.0,1587.4309154564946,0.9934290586412732,-0.006570941358726823,0.006570941358726823,787.0,790.0,-3.0,0.0019023462270133164,0.0019023462270133164
3.0,E0,LOAO,24.0,24.0,0.83,-3.989138567125342,-3.989125733522184,1.2833603157957896e-05,1.2833603157957896e-05,1.6470137001594687e-10,1667.0,1689.1893074729367,0.9868639308958613,-0.01313606910413867,0.01313606910413867,839.0,828.0,11.0,0.0065986802639472104,0.0065986802639472104
3.0,E0,LOAO,24.0,24.0,0.89,-3.990079610038998,-3.9898362367807105,0.0002433732582876047,0.0002433732582876047,5.923054284952515e-08,1803.0,1811.2993778926673,0.9954179977126018,-0.004582002287398246,0.004582002287398246,897.0,906.0,-9.0,0.004991680532445923,0.004991680532445923
3.0,E0,LOAO,24.0,24.0,0.94,-3.9906184091896244,-3.9903822166560707,0.00023619253355366965,0.00023619253355366965,5.5786912906501364e-08,1901.0,1913.0577699091089,0.9936971219067359,-0.00630287809326413,0.00630287809326413,959.0,942.0,17.0,0.008942661756970016,0.008942661756970016
3.0,E0,LOAO,24.0,24.0,1.0,-3.9910792442123655,-3.990991470757785,8.777345458055308e-05,8.777345458055308e-05,7.704179329004415e-09,2005.0,2035.1678403288395,0.9851767310140057,-0.014823268985994287,0.014823268985994287,1005.0,1000.0,5.0,0.0024937655860349127,0.0024937655860349127
3.0,E0,LOAO,27.0,27.0,0.67,-3.9889436120478283,-3.989346284129505,-0.00040267208167676927,0.00040267208167676927,1.6214480536190275e-07,1723.0,1725.7587296038457,0.998401439577548,-0.001598560422451989,0.001598560422451989,861.0,862.0,-1.0,0.0005803830528148578,0.0005803830528148578
3.0,E0,LOAO,27.0,27.0,0.72,-3.9899001055217274,-3.9900304761760577,-0.00013037065433030293,0.00013037065433030293,1.699650751051133e-08,1845.0,1854.5466944996547,0.9948522760154981,-0.005147723984501917,0.005147723984501917,921.0,924.0,-3.0,0.0016260162601626016,0.0016260162601626016
3.0,E0,LOAO,27.0,27.0,0.78,-3.990873289983398,-3.9907731295582893,0.00010016042510851975,0.00010016042510851975,1.0032110757919392e-08,2009.0,2009.092252374627,0.9999540825591667,-4.591744083326521e-05,4.591744083326521e-05,1007.0,1002.0,5.0,0.0024888003982080635,0.0024888003982080635
3.0,E0,LOAO,27.0,27.0,0.83,-3.9915224075954217,-3.9913392838433497,0.00018312375207196752,0.00018312375207196752,3.353430857291543e-08,2135.0,2137.880217270436,0.9986527695765326,-0.0013472304234674048,0.0013472304234674048,1069.0,1066.0,3.0,0.001405152224824356,0.001405152224824356
3.0,E0,LOAO,27.0,27.0,0.89,-3.9921279001164693,-3.991967485690011,0.0001604144264581997,0.0001604144264581997,2.573278821591316e-08,2287.0,2292.425775145407,0.9976331730325869,-0.0023668269674130826,0.0023668269674130826,1147.0,1140.0,7.0,0.003060778312199388,0.003060778312199388
3.0,E0,LOAO,27.0,27.0,0.94,-3.9925898543310505,-3.9924555945246225,0.0001342598064280054,0.0001342598064280054,1.802569562208548e-08,2417.0,2421.213740041216,0.9982596579676009,-0.0017403420323991448,0.0017403420323991448,1207.0,1210.0,-3.0,0.0012412081092263137,0.0012412081092263137
3.0,E0,LOAO,27.0,27.0,1.0,-3.992946519635465,-3.9930060739927002,-5.955435723503655e-05,5.955435723503655e-05,3.54672146567835e-09,2545.0,2575.7592979161877,0.9880581629110017,-0.01194183708899832,0.01194183708899832,1281.0,1264.0,17.0,0.0066797642436149315,0.0066797642436149315
3.0,E0,LOAO,30.0,30.0,0.67,-3.9910445367604805,-3.991157573525775,-0.00011303676529461626,0.00011303676529461626,1.2777310308270162e-08,2137.0,2130.566332844254,1.003019698122779,0.0030196981227790243,0.0030196981227790243,1067.0,1070.0,-3.0,0.0014038371548900327,0.0014038371548900327
3.0,E0,LOAO,30.0,30.0,0.72,-3.9917686577810634,-3.9917659059673483,2.7518137151183453e-06,2.7518137151183453e-06,7.57247872271343e-12,2279.0,2289.5638203699446,0.9953860991879939,-0.004613900812006078,0.004613900812006078,1139.0,1140.0,-1.0,0.00043878894251864854,0.00043878894251864854
3.0,E0,LOAO,30.0,30.0,0.78,-3.9925950910665464,-3.992432242563316,0.0001628485032303395,0.0001628485032303395,2.6519635004361897e-08,2479.0,2480.3608054007736,0.9994513679631566,-0.0005486320368434106,0.0005486320368434106,1245.0,1234.0,11.0,0.004437273093989512,0.004437273093989512
3.0,E0,LOAO,30.0,30.0,0.83,-3.993037223659978,-3.992944697995974,9.252566400386186e-05,9.252566400386186e-05,8.56099849935554e-09,2621.0,2639.358292926464,0.9930444104630793,-0.006955589536920659,0.006955589536920659,1311.0,1310.0,1.0,0.00038153376573826786,0.00038153376573826786
3.0,E0,LOAO,30.0,30.0,0.89,-3.9935881338374295,-3.9935180705204663,7.006331696324253e-05,7.006331696324253e-05,4.908868383891788e-09,2817.0,2830.155277957292,0.9953517469307241,-0.004648253069275854,0.004648253069275854,1409.0,1408.0,1.0,0.0003549875754348598,0.0003549875754348598
3.0,E0,LOAO,30.0,30.0,0.94,-3.99398681028741,-3.9939671329824864,1.967730492369313e-05,1.967730492369313e-05,3.8719632905999785e-10,2989.0,2989.1527654829833,0.9999488933838553,-5.110661614471379e-05,5.110661614471379e-05,1495.0,1494.0,1.0,0.00033456005352960856,0.00033456005352960856
3.0,E0,LOAO,30.0,30.0,1.0,-3.9942938007331423,-3.994477374953754,-0.00018357422061177076,0.00018357422061177076,3.369949447321908e-08,3157.0,3179.949750513812,0.9927829832813856,-0.007217016718614411,0.007217016718614411,1577.0,1580.0,-3.0,0.0009502692429521698,0.0009502692429521698
3.0,E0,LOAO,33.0,33.0,0.67,-3.9925682171742047,-3.9924999205195966,6.82966546081687e-05,6.82966546081687e-05,4.66443303066749e-09,2579.0,2577.9852627415476,1.0003936163922726,0.00039361639227264433,0.00039361639227264433,1287.0,1292.0,-5.0,0.0019387359441644049,0.0019387359441644049
3.0,E0,LOAO,33.0,33.0,0.72,-3.9931510504589847,-3.993050935805458,0.00010011465352688376,0.00010011465352688376,1.0022943850807978e-08,2753.0,2770.372222647633,0.9937292821139282,-0.006270717886071808,0.006270717886071808,1375.0,1378.0,-3.0,0.0010897203051216855,0.0010897203051216855
3.0,E0,LOAO,33.0,33.0,0.78,-3.9938061345092923,-3.993659221175794,0.00014691333349814428,0.00014691333349814428,2.1583527559536963e-08,2981.0,3001.2365745349357,0.9932572544574992,-0.006742745542500761,0.006742745542500761,1493.0,1488.0,5.0,0.0016772895001677288,0.0016772895001677288
3.0,E0,LOAO,33.0,33.0,0.83,-3.9942879467673427,-3.9941305181292797,0.00015742863806300633,0.00015742863806300633,2.4783776082373048e-08,3189.0,3193.6235344410206,0.9985522606559104,-0.0014477393440895936,0.0014477393440895936,1591.0,1598.0,-7.0,0.0021950454687989967,0.0021950454687989967
3.0,E0,LOAO,33.0,33.0,0.89,-3.9947237844779013,-3.9946615071714064,6.22773064948845e-05,6.22773064948845e-05,3.878462904257783e-09,3425.0,3424.4878863283243,1.000149544600149,0.000149544600148932,0.000149544600148932,1709.0,1716.0,-7.0,0.0020437956204379564,0.0020437956204379564
3.0,E0,LOAO,33.0,33.0,0.94,-3.994997415802679,-3.99508009511821,-8.267931553085361e-05,8.267931553085361e-05,6.835869216650451e-09,3605.0,3616.8748462344097,0.996716821361189,-0.003283178638811002,0.003283178638811002,1803.0,1802.0,1.0,0.00027739251040221914,0.00027739251040221914
3.0,E0,LOAO,33.0,33.0,1.0,-3.995276396253486,-3.9955585933444264,-0.0002821970909403504,0.0002821970909403504,7.963519813519639e-08,3821.0,3847.7391981217124,0.9930506729419797,-0.006949327058020316,0.006949327058020316,1913.0,1908.0,5.0,0.0013085579691180318,0.0013085579691180318
3.0,E0,LOAO,36.0,36.0,0.67,-3.9937300427210025,-3.9935242767079875,0.00020576601301502961,0.00020576601301502961,4.233965211210134e-08,3073.0,3068.015519295726,1.001624659547165,0.0016246595471649528,0.0016246595471649528,1537.0,1536.0,1.0,0.0003254149040026033,0.0003254149040026033
3.0,E0,LOAO,36.0,36.0,0.72,-3.9942137747195186,-3.9940318622245186,0.00018191249499999174,0.00018191249499999174,3.3092155837122016e-08,3275.0,3296.97190133272,0.9933357329118158,-0.006664267088184239,0.006664267088184239,1637.0,1638.0,-1.0,0.0003053435114503817,0.0003053435114503817
3.0,E0,LOAO,36.0,36.0,0.78,-3.9948220899223887,-3.994596037994481,0.00022605192790781103,0.00022605192790781103,5.10994741108382e-08,3569.0,3571.719559777114,0.9992385852999939,-0.0007614147000061244,0.0007614147000061244,1785.0,1784.0,1.0,0.0002801905295601009,0.0002801905295601009
3.0,E0,LOAO,36.0,36.0,0.83,-3.995149370047903,-3.9950359625925262,0.00011340745537680164,0.00011340745537680164,1.2861250935041254e-08,3779.0,3800.6759418141082,0.9942968192642696,-0.005703180735730395,0.005703180735730395,1893.0,1886.0,7.0,0.0018523418893887271,0.0018523418893887271
3.0,E0,LOAO,36.0,36.0,0.89,-3.9955357977717623,-3.9955345331195486,1.2646522136172678e-06,1.2646522136172678e-06,1.5993452214070555e-12,4061.0,4075.423600258501,0.9964608340940102,-0.003539165905989794,0.003539165905989794,2029.0,2032.0,-3.0,0.0007387343018960847,0.0007387343018960847
3.0,E0,LOAO,36.0,36.0,0.94,-3.995781722251174,-3.9959297209588294,-0.00014799870765536127,0.00014799870765536127,2.190361746765709e-08,4287.0,4304.379982295495,0.9959622564998951,-0.0040377435001048845,0.0040377435001048845,2141.0,2146.0,-5.0,0.001166316771635176,0.001166316771635176
3.0,E0,LOAO,36.0,36.0,1.0,-3.9960281947457177,-3.9963837399164612,-0.0003555451707435431,0.0003555451707435431,1.264123684390552e-07,4553.0,4579.127640739889,0.9942941881533428,-0.005705811846657194,0.005705811846657194,2281.0,2272.0,9.0,0.001976718647045904,0.001976718647045904
3.0,E0,LOARO,0.67,24.0,0.67,-3.9860343156824802,-3.987006579084332,-0.0009722634018518583,0.0009722634018518583,9.452961225805481e-07,1357.0,1363.562453020323,0.9951872735966094,-0.004812726403390588,0.004812726403390588,681.0,676.0,5.0,0.0036845983787767134,0.0036845983787767134
3.0,E0,LOARO,0.67,27.0,0.67,-3.9889436120478283,-3.989520717145897,-0.000577105098068742,0.000577105098068742,3.3305029421693233e-07,1723.0,1725.7587296038457,0.998401439577548,-0.001598560422451989,0.001598560422451989,861.0,862.0,-1.0,0.0005803830528148578,0.0005803830528148578
3.0,E0,LOARO,0.67,30.0,0.67,-3.9910445367604805,-3.991319065312287,-0.00027452855180643,0.00027452855180643,7.536592575693571e-08,2137.0,2130.566332844254,1.003019698122779,0.0030196981227790243,0.0030196981227790243,1067.0,1070.0,-3.0,0.0014038371548900327,0.0014038371548900327
3.0,E0,LOARO,0.67,33.0,0.67,-3.9925682171742047,-3.9926496395754576,-8.142240125286193e-05,8.142240125286193e-05,6.629607425782052e-09,2579.0,2577.9852627415476,1.0003936163922726,0.00039361639227264433,0.00039361639227264433,1287.0,1292.0,-5.0,0.0019387359441644049,0.0019387359441644049
3.0,E0,LOARO,0.67,36.0,0.67,-3.9937300427210025,-3.993661650423769,6.839229723354379e-05,6.839229723354379e-05,4.677506320881401e-09,3073.0,3068.015519295726,1.001624659547165,0.0016246595471649528,0.0016246595471649528,1537.0,1536.0,1.0,0.0003254149040026033,0.0003254149040026033
3.0,E0,LOARO,0.72,24.0,0.72,-3.9873320331684248,-3.9875564680743056,-0.0002244349058808659,0.0002244349058808659,5.0371026977753136e-08,1459.0,1465.3208450367645,0.9956863747225231,-0.004313625277476918,0.004313625277476918,733.0,726.0,7.0,0.004797806716929404,0.004797806716929404
3.0,E0,LOARO,0.72,27.0,0.72,-3.9899001055217274,-3.9900170428080517,-0.00011693728632433675,0.00011693728632433675,1.3674328932899916e-08,1845.0,1854.5466944996547,0.9948522760154981,-0.005147723984501917,0.005147723984501917,921.0,924.0,-3.0,0.0016260162601626016,0.0016260162601626016
3.0,E0,LOARO,0.72,30.0,0.72,-3.9917686577810634,-3.991777077441131,-8.419660067815471e-06,8.419660067815471e-06,7.089067565756642e-11,2279.0,2289.5638203699446,0.9953860991879939,-0.004613900812006078,0.004613900812006078,1139.0,1140.0,-1.0,0.00043878894251864854,0.00043878894251864854
3.0,E0,LOARO,0.72,33.0,0.72,-3.9931510504589847,-3.9930793040226313,7.1746436353326e-05,7.1746436353326e-05,5.1475511294018594e-09,2753.0,2770.372222647633,0.9937292821139282,-0.006270717886071808,0.006270717886071808,1375.0,1378.0,-3.0,0.0010897203051216855,0.0010897203051216855
3.0,E0,LOARO,0.72,36.0,0.72,-3.9942137747195186,-3.994069754134222,0.00014402058529672246,0.00014402058529672246,2.074192898921051e-08,3275.0,3296.97190133272,0.9933357329118158,-0.006664267088184239,0.006664267088184239,1637.0,1638.0,-1.0,0.0003053435114503817,0.0003053435114503817
3.0,E0,LOARO,0.78,24.0,0.78,-3.9884074692557188,-3.988404909945009,2.559310709582263e-06,2.559310709582263e-06,6.5500713081824675e-12,1577.0,1587.4309154564946,0.9934290586412732,-0.006570941358726823,0.006570941358726823,787.0,790.0,-3.0,0.0019023462270133164,0.0019023462270133164
3.0,E0,LOARO,0.78,27.0,0.78,-3.990873289983398,-3.9907420383307444,0.0001312516526534857,0.0001312516526534857,1.7226996324271262e-08,2009.0,2009.092252374627,0.9999540825591667,-4.591744083326521e-05,4.591744083326521e-05,1007.0,1002.0,5.0,0.0024888003982080635,0.0024888003982080635
3.0,E0,LOARO,0.78,30.0,0.78,-3.9925950910665464,-3.9924137725172466,0.00018131854929981372,0.00018131854929981372,3.287641632018898e-08,2479.0,2480.3608054007736,0.9994513679631566,-0.0005486320368434106,0.0005486320368434106,1245.0,1234.0,11.0,0.004437273093989512,0.004437273093989512
3.0,E0,LOARO,0.78,33.0,0.78,-3.9938061345092923,-3.993650666754411,0.00015546775488139986,0.00015546775488139986,2.417022280786303e-08,2981.0,3001.2365745349357,0.9932572544574992,-0.006742745542500761,0.006742745542500761,1493.0,1488.0,5.0,0.0016772895001677288,0.0016772895001677288
3.0,E0,LOARO,0.78,36.0,0.78,-3.9948220899223887,-3.9945914262601905,0.0002306636621982605,0.0002306636621982605,5.3205725058713235e-08,3569.0,3571.719559777114,0.9992385852999939,-0.0007614147000061244,0.0007614147000061244,1785.0,1784.0,1.0,0.0002801905295601009,0.0002801905295601009
3.0,E0,LOARO,0.83,24.0,0.83,-3.989138567125342,-3.9890706861095904,6.788101575150307e-05,6.788101575150307e-05,4.607832299455808e-09,1667.0,1689.1893074729367,0.9868639308958613,-0.01313606910413867,0.01313606910413867,839.0,828.0,11.0,0.0065986802639472104,0.0065986802639472104
3.0,E0,LOARO,0.83,27.0,0.83,-3.9915224075954217,-3.9913210806440786,0.00020132695134300604,0.00020132695134300604,4.0532541337069124e-08,2135.0,2137.880217270436,0.9986527695765326,-0.0013472304234674048,0.0013472304234674048,1069.0,1066.0,3.0,0.001405152224824356,0.001405152224824356
3.0,E0,LOARO,0.83,30.0,0.83,-3.993037223659978,-3.9929307746169833,0.0001064490429945053,0.0001064490429945053,1.1331398754446039e-08,2621.0,2639.358292926464,0.9930444104630793,-0.006955589536920659,0.006955589536920659,1311.0,1310.0,1.0,0.00038153376573826786,0.00038153376573826786
3.0,E0,LOARO,0.83,33.0,0.83,-3.9942879467673427,-3.9941217661123773,0.00016618065496531997,0.00016618065496531997,2.7616010084702726e-08,3189.0,3193.6235344410206,0.9985522606559104,-0.0014477393440895936,0.0014477393440895936,1591.0,1598.0,-7.0,0.0021950454687989967,0.0021950454687989967
3.0,E0,LOARO,0.83,36.0,0.83,-3.995149370047903,-3.99502761281853,0.00012175722937302069,0.00012175722937302069,1.4824822904594373e-08,3779.0,3800.6759418141082,0.9942968192642696,-0.005703180735730395,0.005703180735730395,1893.0,1886.0,7.0,0.0018523418893887271,0.0018523418893887271
3.0,E0,LOARO,0.89,24.0,0.89,-3.990079610038998,-3.9897791156226807,0.0003004944163174095,0.0003004944163174095,9.029689423794061e-08,1803.0,1811.2993778926673,0.9954179977126018,-0.004582002287398246,0.004582002287398246,897.0,906.0,-9.0,0.004991680532445923,0.004991680532445923
3.0,E0,LOARO,0.89,27.0,0.89,-3.9921279001164693,-3.9919469563407373,0.00018094377573207865,0.00018094377573207865,3.2740649976180775e-08,2287.0,2292.425775145407,0.9976331730325869,-0.0023668269674130826,0.0023668269674130826,1147.0,1140.0,7.0,0.003060778312199388,0.003060778312199388
3.0,E0,LOARO,0.89,30.0,0.89,-3.9935881338374295,-3.993497600054359,9.053378307033455e-05,9.053378307033455e-05,8.196365877026395e-09,2817.0,2830.155277957292,0.9953517469307241,-0.004648253069275854,0.004648253069275854,1409.0,1408.0,1.0,0.0003549875754348598,0.0003549875754348598
3.0,E0,LOARO,0.89,33.0,0.89,-3.9947237844779013,-3.9946449010360343,7.888344186701701e-05,7.888344186701701e-05,6.222597400787053e-09,3425.0,3424.4878863283243,1.000149544600149,0.000149544600148932,0.000149544600148932,1709.0,1716.0,-7.0,0.0020437956204379564,0.0020437956204379564
3.0,E0,LOARO,0.89,36.0,0.89,-3.9955357977717623,-3.995517517523419,1.8280248343049976e-05,1.8280248343049976e-05,3.341674794835814e-10,4061.0,4075.423600258501,0.9964608340940102,-0.003539165905989794,0.003539165905989794,2029.0,2032.0,-3.0,0.0007387343018960847,0.0007387343018960847
3.0,E0,LOARO,0.94,24.0,0.94,-3.9906184091896244,-3.990350019122545,0.0002683900670792383,0.0002683900670792383,7.203322810679803e-08,1901.0,1913.0577699091089,0.9936971219067359,-0.00630287809326413,0.00630287809326413,959.0,942.0,17.0,0.008942661756970016,0.008942661756970016
3.0,E0,LOARO,0.94,27.0,0.94,-3.9925898543310505,-3.9924532945780684,0.00013655975298210166,0.00013655975298210166,1.8648566134532623e-08,2417.0,2421.213740041216,0.9982596579676009,-0.0017403420323991448,0.0017403420323991448,1207.0,1210.0,-3.0,0.0012412081092263137,0.0012412081092263137
3.0,E0,LOARO,0.94,30.0,0.94,-3.99398681028741,-3.9939577551391956,2.9055148214496285e-05,2.9055148214496285e-05,8.442016377663466e-10,2989.0,2989.1527654829833,0.9999488933838553,-5.110661614471379e-05,5.110661614471379e-05,1495.0,1494.0,1.0,0.00033456005352960856,0.00033456005352960856
3.0,E0,LOARO,0.94,33.0,0.94,-3.994997415802679,-3.995070885811,-7.347000832069739e-05,7.347000832069739e-05,5.397842122643344e-09,3605.0,3616.8748462344097,0.996716821361189,-0.003283178638811002,0.003283178638811002,1803.0,1802.0,1.0,0.00027739251040221914,0.00027739251040221914
3.0,E0,LOARO,0.94,36.0,0.94,-3.995781722251174,-3.9959175129754008,-0.00013579072422675864,0.00013579072422675864,1.8439120786027615e-08,4287.0,4304.379982295495,0.9959622564998951,-0.0040377435001048845,0.0040377435001048845,2141.0,2146.0,-5.0,0.001166316771635176,0.001166316771635176
3.0,E0,LOARO,1.0,24.0,1.0,-3.9910792442123655,-3.9911406667239255,-6.142251156004974e-05,6.142251156004974e-05,3.7727249263444445e-09,2005.0,2035.1678403288395,0.9851767310140057,-0.014823268985994287,0.014823268985994287,1005.0,1000.0,5.0,0.0024937655860349127,0.0024937655860349127
3.0,E0,LOARO,1.0,27.0,1.0,-3.992946519635465,-3.9931771126059554,-0.00023059297049021765,0.00023059297049021765,5.317311803950239e-08,2545.0,2575.7592979161877,0.9880581629110017,-0.01194183708899832,0.01194183708899832,1281.0,1264.0,17.0,0.0066797642436149315,0.0066797642436149315
3.0,E0,LOARO,1.0,30.0,1.0,-3.9942938007331423,-3.9946337703662778,-0.0003399696331354285,0.0003399696331354285,1.1557935145423784e-07,3157.0,3179.949750513812,0.9927829832813856,-0.007217016718614411,0.007217016718614411,1577.0,1580.0,-3.0,0.0009502692429521698,0.0009502692429521698
3.0,E0,LOARO,1.0,33.0,1.0,-3.995276396253486,-3.9957115323716317,-0.00043513611814560704,0.00043513611814560704,1.8934344131482768e-07,3821.0,3847.7391981217124,0.9930506729419797,-0.006949327058020316,0.006949327058020316,1913.0,1908.0,5.0,0.0013085579691180318,0.0013085579691180318
3.0,E0,LOARO,1.0,36.0,1.0,-3.9960281947457177,-3.9965312587645925,-0.0005030640188747881,0.0005030640188747881,2.530734070864532e-07,4553.0,4579.127640739889,0.9942941881533428,-0.005705811846657194,0.005705811846657194,2281.0,2272.0,9.0,0.001976718647045904,0.001976718647045904
3.0,dE1,LOAO,24.0,24.0,0.67,0.014316410292820603,0.01443334810257101,0.0001169378097504066,0.0001169378097504066,1.367445134922229e-08,1357.0,1363.562453020323,0.9951872735966094,-0.004812726403390588,0.004812726403390588,681.0,676.0,5.0,0.0036845983787767134,0.0036845983787767134
3.0,dE1,LOAO,24.0,24.0,0.72,0.014188909627826707,0.014154189621587723,-3.4720006238983525e-05,3.4720006238983525e-05,1.205478833235055e-09,1459.0,1465.3208450367645,0.9956863747225231,-0.004313625277476918,0.004313625277476918,733.0,726.0,7.0,0.004797806716929404,0.004797806716929404
3.0,dE1,LOAO,24.0,24.0,0.78,0.01384577100274198,0.013884199817237724,3.8428814495743494e-05,3.8428814495743494e-05,1.4767737835482652e-09,1577.0,1587.4309154564946,0.9934290586412732,-0.006570941358726823,0.006570941358726823,787.0,790.0,-3.0,0.0019023462270133164,0.0019023462270133164
3.0,dE1,LOAO,24.0,24.0,0.83,0.013755980773211718,0.01370293346401038,-5.3047309201338655e-05,5.3047309201338655e-05,2.8140170135024286e-09,1667.0,1689.1893074729367,0.9868639308958613,-0.01313606910413867,0.01313606910413867,839.0,828.0,11.0,0.0065986802639472104,0.0065986802639472104
3.0,dE1,LOAO,24.0,24.0,0.89,0.013793884066009898,0.013527861626591024,-0.000266022439418874,0.000266022439418874,7.076793827436848e-08,1803.0,1811.2993778926673,0.9954179977126018,-0.004582002287398246,0.004582002287398246,897.0,906.0,-9.0,0.004991680532445923,0.004991680532445923
