shape_n,scale_a0,placement_x,placement_y,symmetry_class,theta,event_index,delta_event,xi_event,delta_left,delta_right,event_type,added_count,removed_count,net_site_change,changed_edge_count,event_rank,max_row_length,max_column_length,local_normal_angle,axis_aligned_normal,flatness_proxy,E0_before,E1_before,E2_before,E3_before,E0_after,E1_after,E2_after,E3_after,gap_before,gap_after,center_before,center_after,delta_E0,delta_E1,delta_E2,delta_gap,delta_center,eta_E0,eta_E1,eta_E2,eta_gap,eta_center,projector_distance,principal_angle_1,principal_angle_2,frozen_mode_shift_1,frozen_mode_shift_2,relaxation_residual_1,relaxation_residual_2,bare_event_size,boundary_weight_mode1,boundary_weight_mode2,changed_bond_weight,schur_predictor,K_ref
4.0,33.7,0.13,0.62,C1,0.0,25,0.0047394908815000004,0.15972084270655001,0.004735869145499999,0.0047394908815000004,REMOVE_ONLY,0,1,-1,2,1,1,1,-89.9903261041183,1,0.009673895881704198,-3.9956380740016817,-3.9890303307656403,-3.9890153288912042,-3.9818727702425387,-3.995636640079878,-3.989028900843381,-3.9890107003607147,-3.9818726663545427,1.5001874436038065e-05,1.8200482666319573e-05,-3.9890228298284223,-3.9890198006020476,1.433921803517535e-06,1.429922259266192e-06,4.6285304895477e-06,3.1986082302815078e-06,3.0292263746289905e-06,0.0003309888099083779,0.00033006560448066175,0.001068392847226345,0.0007383272427456832,0.0006992292259047574,0.0032397474870702963,4.315570317734723e-05,0.13125599622969797,2.3360796579021542e-06,5.22800189976802e-06,-9.061573986359622e-07,-5.994714102203202e-07,1,5.315591127531066e-06,1.1604918630419586e-05,5.783833516328519e-06,6.28932750288852e-06,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,26,0.004741718116,0.15979590050920003,0.0047394908815000004,0.004741718116,REMOVE_ONLY,0,1,-1,2,1,1,1,-90.00213455837441,1,0.002134558374407902,-3.995636640079878,-3.989028900843381,-3.9890107003607147,-3.9818726663545427,-3.9956353692374553,-3.989028426781467,-3.9890058363519483,-3.9818726452131092,1.8200482666319573e-05,2.259042951857637e-05,-3.9890198006020476,-3.9890171315667073,1.2708424228513593e-06,4.7406191416854426e-07,4.864008766425343e-06,4.389946852256799e-06,2.6690353402969436e-06,0.0002933455786004492,0.00010942660081506687,0.001122747746100057,0.0010133211452849902,0.000616087173457562,0.0029363199755712836,3.147403862943045e-05,0.11896283652208371,7.470103675962653e-07,5.8907154201499196e-06,-2.72948453427721e-07,-1.0267066537245767e-06,1,1.6624264809656412e-06,1.3545788840561464e-05,1.028739298720698e-05,1.1883362359595822e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,27,0.0047420229875,0.15980617467875002,0.004741718116,0.0047420229875,REMOVE_ONLY,0,1,-1,2,1,1,1,-89.99902584081093,1,0.0009741591890701784,-3.9956353692374553,-3.989028426781467,-3.9890058363519483,-3.9818726452131092,-3.9956343864192903,-3.9890280621287193,-3.9890020826945953,-3.981872627800513,2.259042951857637e-05,2.5979434123968304e-05,-3.9890171315667073,-3.9890150724116573,9.82818165073951e-07,3.6465274755315136e-07,3.7536573529450834e-06,3.389004605391932e-06,2.0591550500270728e-06,0.00022686161408255948,8.417193925523692e-05,0.0008664479311266236,0.0007822759918713867,0.00047530993513967624,0.0023901541748887834,2.9203551901600882e-05,0.09683530776590568,5.199093939898397e-07,4.51524559495764e-06,-1.5525664643668835e-07,-7.615882420125564e-07,1,1.331610156777542e-06,1.1210380330417221e-05,7.990662317251773e-06,9.87877017363968e-06,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,28,0.004932250402,0.16621683854740002,0.0047420229875,0.004932250402,REMOVE_ONLY,0,1,-1,1,1,1,1,-90.00000324765708,1,3.247657076599353e-06,-3.9956343864192903,-3.9890280621287193,-3.9890020826945953,-3.981872627800513,-3.995633871992025,-3.989027945001477,-3.989000052497097,-3.981872627684176,2.5979434123968304e-05,2.789250437995605e-05,-3.9890150724116573,-3.989013998749287,5.144272652302107e-07,1.1712724212742387e-07,2.0301974981151716e-06,1.9130702559877477e-06,1.0736623701212977e-06,0.00011874404021563976,2.7036206845105253e-05,0.00046862573128583405,0.0004415895244407288,0.0002478309690654697,0.0014193328493235762,1.3390916398898968e-05,0.05750319156669683,1.3909451897220482e-07,2.2261424002852775e-06,-2.1967276844780947e-08,-1.9594490217010596e-07,1,5.548519207071997e-07,8.880081714908248e-06,4.174093287098039e-06,8.325229794201048e-06,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,29,0.006027907151500001,0.20314047100555005,0.004932250402,0.006027907151500001,ADD_ONLY,1,0,1,2,1,1,1,-171.23855779834716,0,8.76144220165284,-3.995633871992025,-3.989027945001477,-3.989000052497097,-3.981872627684176,-3.9956347297504413,-3.989030478697054,-3.989002498321834,-3.9818792400250183,2.789250437995605e-05,2.7980375219893716e-05,-3.989013998749287,-3.989016488509444,-8.577584162949847e-07,-2.533695576900641e-06,-2.445824736962976e-06,8.787083993766487e-08,-2.489760156709764e-06,-0.00019799436531470535,-0.0005848470130039477,-0.0005645639929220499,2.0283020081897786e-05,-0.0005747055029117448,0.0030904257940555153,9.665004273780543e-05,0.12520629680359105,-1.0755285551056204e-16,5.204170427930421e-17,-2.533695576793088e-06,-2.4458247370150177e-06,1,4.07657526233836e-06,4.788470967896699e-06,0.0,7.118957055583386e-07,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,30,0.0072540336915,0.24446093540355002,0.006027907151500001,0.0072540336915,REMOVE_ONLY,0,1,-1,2,1,1,1,127.40867339037402,0,37.40867339037402,-3.9956347297504413,-3.989030478697054,-3.989002498321834,-3.9818792400250183,-3.9956342688572355,-3.9890287532529913,-3.989001318678791,-3.981874113542541,2.7980375219893716e-05,2.7434574200402295e-05,-3.989016488509444,-3.989015035965891,4.6089320582254345e-07,1.725444062739001e-06,1.1796430432475802e-06,-5.458010194914209e-07,1.4525435529932906e-06,0.00010638689872477081,0.0003982802099030044,0.0002722942395069307,-0.0001259859703960737,0.00033528722470496755,0.0022275740602587988,6.141238407325465e-05,0.09024847357987668,2.2464112167854683e-06,1.3828316664001028e-06,-5.209671540464672e-07,-2.0318862315252262e-07,1,4.549673412812786e-06,2.7885601569993995e-06,-1.7271575294162715e-06,-1.7611132558133865e-06,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,31,0.0080266826555,0.27049920549035,0.0072540336915,0.0080266826555,REMOVE_ONLY,0,1,-1,2,1,1,1,93.37252984728484,1,3.372529847284838,-3.9956342688572355,-3.9890287532529913,-3.989001318678791,-3.981874113542541,-3.9956329615892314,-3.9890272367430684,-3.9889962172070184,-3.9818681854215083,2.7434574200402295e-05,3.101953605000318e-05,-3.989015035965891,-3.9890117269750434,1.3072680040693285e-06,1.5165099229719203e-06,5.101471772572808e-06,3.5849618496008873e-06,3.3089908475503194e-06,0.00030175361015975815,0.0003500524319997088,0.0011775607753804604,0.0008275083433807515,0.0007638066036388306,0.0036250963788325256,0.00010268380756295462,0.14686812871825028,2.2512454880847105e-06,6.032816622748155e-06,-7.347355651127901e-07,-9.313448501753474e-07,1,4.979054242937118e-06,1.3077331187785953e-05,7.563126563061608e-06,8.098276944848835e-06,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,32,0.00880656772,0.29678133216400004,0.0080266826555,0.00880656772,REMOVE_ONLY,0,1,-1,2,1,1,1,86.83342014954731,1,3.166579850452692,-3.9956329615892314,-3.9890272367430684,-3.9889962172070184,-3.9818681854215083,-3.9956316454100254,-3.9890260841980085,-3.98899066842243,-3.981862359827156,3.101953605000318e-05,3.541577557841791e-05,-3.9890117269750434,-3.9890083763102195,1.3161792060678579e-06,1.152545059834864e-06,5.548784588249589e-06,4.396239528414725e-06,3.350664823820182e-06,0.00030381056203615124,0.000266039275492373,0.0012808129444697581,0.001014773668977385,0.0007734261099298116,0.0036460398329925124,0.00010531220923948706,0.14771663794071266,1.700722699634824e-06,6.687602213450994e-06,-5.481776397999599e-07,-1.1388176252014048e-06,1,3.7743738635145856e-06,1.4512856044153135e-05,9.97373805529015e-06,1.073848218063855e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,33,0.0095737981015,0.32263699602055007,0.00880656772,0.0095737981015,ADD_ONLY,1,0,1,2,1,1,1,12.024148550353761,0,12.024148550353761,-3.9956316454100254,-3.9890260841980085,-3.98899066842243,-3.981862359827156,-3.995632357121114,-3.989028685290054,-3.9889922610093125,-3.981868572207044,3.541577557841791e-05,3.6424280741353954e-05,-3.9890083763102195,-3.9890104731496834,-7.117110887300271e-07,-2.6010920453067854e-06,-1.592586882370739e-06,1.0085051629360464e-06,-2.096839463838762e-06,-0.00016428260291424386,-0.0006004039818812291,-0.0003676130982725088,0.00023279088360872026,-0.00048400854007686893,0.0027880802618331204,0.00010609833800301157,0.11295696018545455,4.527628272299467e-16,5.551115123125783e-16,-2.6010920457595482e-06,-1.5925868829258505e-06,1,4.367364336375229e-06,3.0538113489540767e-06,0.0,-1.3135529874211522e-06,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,34,0.010013903935500001,0.33746856262635005,0.0095737981015,0.010013903935500001,MULTI_ADD,2,0,2,3,2,1,2,-0.0003658775230779698,1,0.00036587752308037125,-3.995632357121114,-3.989028685290054,-3.9889922610093125,-3.981868572207044,-3.9956338434761745,-3.9890349304763264,-3.9889922627372405,-3.981868580980946,3.6424280741353954e-05,4.2667739085899825e-05,-3.9890104731496834,-3.9890135966067835,-1.4863550603649855e-06,-6.245186272568759e-06,-1.7279280228876814e-09,6.243458344545871e-06,-3.1234571000737787e-06,-0.00034309185572369715,-0.001441561713437182,-3.9885357660365344e-07,0.0014411628598605783,-0.0007209802834556388,0.0034235087956030062,0.0010861175326936567,0.13869672007006356,1.1449174941446927e-16,4.336808689942018e-17,-6.245186272683251e-06,-1.7279280662557683e-09,2,1.5497644310055888e-05,7.9879856211715e-09,0.0,-1.5489656324434715e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,35,0.0100152483625,0.33751386981625003,0.010013903935500001,0.0100152483625,ADD_ONLY,1,0,1,2,1,1,1,0.004034598098107004,1,0.004034598098107004,-3.9956338434761745,-3.9890349304763264,-3.9889922627372405,-3.981868580980946,-3.995635104129355,-3.9890402390182014,-3.9889922718516764,-3.98186862251606,4.2667739085899825e-05,4.7967166524998106e-05,-3.9890135966067835,-3.989016255434939,-1.2606531805126053e-06,-5.3085418749709845e-06,-9.114435872703552e-09,5.299427439098281e-06,-2.658828155421844e-06,-0.00029099361966705467,-0.0012253582819057459,-2.1038638753465926e-06,0.0012232544180303991,-0.0006137310728905462,0.0029318799083539863,1.1131846416284069e-05,0.11878295399816008,-8.326672684688674e-17,2.393918396847994e-16,-5.308541874887718e-06,-9.114436112095392e-09,1,1.0285615919862695e-05,3.002217117029773e-08,0.0,-1.0255593748692396e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,36,0.010020820492,0.3377016505804,0.0100152483625,0.010020820492,ADD_ONLY,1,0,1,2,1,1,1,-0.006527063539260657,1,0.006527063539266464,-3.995635104129355,-3.9890402390182014,-3.9889922718516764,-3.98186862251606,-3.995636528515288,-3.9890462688628365,-3.98899228596774,-3.9818686899633353,4.7967166524998106e-05,5.3982895096726935e-05,-3.989016255434939,-3.989019277415288,-1.4243859332019326e-06,-6.029844635158099e-06,-1.4116063429270298e-08,6.015728571728829e-06,-3.02198034907164e-06,-0.0003287876673080915,-0.0013918549078670106,-3.258377844303569e-06,0.001388596530022707,-0.000697556642804403,0.003235951770722602,1.4983666681503355e-05,0.13110222145652745,3.469446951953614e-16,2.463307335887066e-16,-6.029844635505044e-06,-1.4116063675601032e-08,1,1.1271844199934817e-05,4.3833807887144466e-08,0.0,-1.1228010392047672e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,37,0.0100286980455,0.33796712413335006,0.010020820492,0.0100286980455,ADD_ONLY,1,0,1,2,1,1,1,0.020697480127283084,1,0.020697480127283084,-3.995636528515288,-3.9890462688628365,-3.98899228596774,-3.9818686899633353,-3.995638051442277,-3.98905270357543,-3.988992321657727,-3.981868857786192,5.3982895096726935e-05,6.038191770274537e-05,-3.989019277415288,-3.989022512616579,-1.5229269889616148e-06,-6.434712593428316e-06,-3.5689987409881496e-08,6.399022606018434e-06,-3.2352012908631878e-06,-0.0003515336683054977,-0.0014853096299788883,-8.238236164247856e-06,0.0014770713938146403,-0.0007467739331740762,0.003412039783798998,2.8303594356514126e-05,0.13823631015513826,-5.551115123125783e-17,-6.591949208711867e-16,-6.4347125933728044e-06,-3.5689986750686575e-08,1,1.184830826851147e-05,9.489971545019974e-08,0.0,-1.1753408553061271e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,38,0.0100479730675,0.33861669237475006,0.0100286980455,0.0100479730675,ADD_ONLY,1,0,1,2,1,1,1,-0.027613679889874388,1,0.027613679889867626,-3.995638051442277,-3.98905270357543,-3.988992321657727,-3.981868857786192,-3.995639634482552,-3.9890594337511773,-3.9889923705681753,-3.9818690830703023,6.038191770274537e-05,6.706318300198078e-05,-3.989022512616579,-3.9890259021596766,-1.583040274866221e-06,-6.730175747371447e-06,-4.8910448136041396e-08,6.681265299235406e-06,-3.3895430977537444e-06,-0.0003654094772320647,-0.0015535106974677243,-1.1289884135188696e-05,0.0015422208133325356,-0.0007824002908014565,0.003528825988963721,3.8038466536941665e-05,0.14296782598483387,3.885780586188048e-16,1.3183898417423734e-16,-6.7301757477600255e-06,-4.891044826788038e-08,1,1.231164224873108e-05,1.245562874973361e-07,0.0,-1.2187085961233744e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,39,0.01007237485,0.339439032445,0.0100479730675,0.01007237485,ADD_ONLY,1,0,1,2,1,1,1,0.05929433633544398,1,0.05929433633544398,-3.995639634482552,-3.9890594337511773,-3.9889923705681753,-3.9818690830703023,-3.9956412570423083,-3.989066298684146,-3.988992455473147,-3.981869484529572,6.706318300198078e-05,7.384321099923596e-05,-3.9890259021596766,-3.9890293770786465,-1.6225597563312988e-06,-6.8649329687531235e-06,-8.490497149793441e-08,6.780027997255189e-06,-3.4749189699034844e-06,-0.0003745316665357176,-0.0015846163911131278,-1.9598415619643933e-05,0.0015650179754934839,-0.0008021074033151319,0.003600891905287333,5.6284343667141544e-05,0.14588752478614303,-2.7929047963226594e-16,-6.245004513516506e-16,-6.864932968473833e-06,-8.490497087343396e-08,1,1.2498665603406973e-05,2.0236559577439208e-07,0.0,-1.2296300007632581e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,40,0.0101189027255,0.34100702184935,0.01007237485,0.0101189027255,ADD_ONLY,1,0,1,2,1,1,1,-0.07285685089878118,1,0.07285685089878768,-3.9956412570423083,-3.989066298684146,-3.988992455473147,-3.981869484529572,-3.9956429022639948,-3.989073309844188,-3.988992563273109,-3.9818699767437544,7.384321099923596e-05,8.074657107881578e-05,-3.9890293770786465,-3.9890329365586483,-1.6452216864415448e-06,-7.011160041869857e-06,-1.0779996229004496e-07,6.903360079579812e-06,-3.5594800018579065e-06,-0.0003797626667611252,-0.001618369643758122,-2.4883212696133376e-05,0.0015934864310619885,-0.0008216264281758737,0.0036593057338653884,7.059525886824357e-05,0.14825411818689163,-3.365363543395006e-16,-4.805184028455756e-16,-7.011160041533321e-06,-1.0779996180952656e-07,1,1.273674693924023e-05,2.5001645420827017e-07,0.0,-1.2486730485031959e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,41,0.010174513872,0.3428811174864,0.0101189027255,0.010174513872,ADD_ONLY,1,0,1,2,1,1,1,0.12908153216101198,1,0.12908153216101198,-3.9956429022639948,-3.989073309844188,-3.988992563273109,-3.9818699767437544,-3.9956445624185184,-3.9890803311614307,-3.988992720617387,-3.9818707206048796,8.074657107881578e-05,8.761054404349267e-05,-3.9890329365586483,-3.989036525889409,-1.6601545236305526e-06,-7.021317242728031e-06,-1.5734427805114137e-07,6.86397296467689e-06,-3.589330760611631e-06,-0.0003832095785785065,-0.0016207142066316344,-3.6319411009920755e-05,0.0015843947956217137,-0.0008285168088720317,0.0036916491507397713,9.453013272558473e-05,0.14956447839750267,-1.2195106036116954e-15,-5.568462357885551e-16,-7.021317241508521e-06,-1.5734427749429514e-07,1,1.272110576023436e-05,3.5193861796873403e-07,0.0,-1.2369167142265626e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,42,0.0102665936365,0.34598420555005,0.010174513872,0.0102665936365,ADD_ONLY,1,0,1,2,1,1,1,-0.15154061297795723,1,0.15154061297795351,-3.9956445624185184,-3.9890803311614307,-3.988992720617387,-3.9818707206048796,-3.9956462266903054,-3.9890874291384293,-3.988992910503175,-3.9818715866040817,8.761054404349267e-05,9.451863525411497e-05,-3.989036525889409,-3.989040169820802,-1.6642717870496426e-06,-7.097976998604594e-06,-1.8988578798229128e-07,6.9080912106223025e-06,-3.643931393071398e-06,-0.00038415995684587154,-0.0016384093984497705,-4.38308914953357e-05,0.0015945785069544347,-0.000841120144921299,0.003726035674682024,0.00011287585067176634,0.1509576145564673,-2.6194324487249787e-16,-1.734723475976807e-16,-7.0979769983426505e-06,-1.8988578780881893e-07,1,1.2845362231149283e-05,4.169982223689052e-07,0.0,-1.2428364008780377e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,43,0.010372862931499999,0.34956548079155,0.0102665936365,0.010372862931499999,ADD_ONLY,1,0,1,2,1,1,1,0.2394059604756653,1,0.2394059604756653,-3.9956462266903054,-3.9890874291384293,-3.988992910503175,-3.9818715866040817,-3.995647892346103,-3.9890944609959886,-3.9889931620011208,-3.981872773534193,9.451863525411497e-05,0.00010129899486788219,-3.989040169820802,-3.9890438114985547,-1.6656557977334785e-06,-7.031857559347543e-06,-2.514979455803257e-07,6.780359613767217e-06,-3.641677752685979e-06,-0.00038447942478897663,-0.0016231472032186113,-5.805268146270713e-05,0.001565094521755904,-0.0008405999423919132,0.003738193094984179,0.0001417212819697379,0.15145014068784693,-4.649058915617843e-16,0.0,-7.031857558882637e-06,-2.514979455803257e-07,1,1.2699722768696265e-05,5.396606206103691e-07,0.0,-1.2160062148085896e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,44,0.0105336256775,0.35498318533175005,0.010372862931499999,0.0105336256775,ADD_ONLY,1,0,1,2,1,1,1,-0.273072861523333,1,0.27307286152333177,-3.995647892346103,-3.9890944609959886,-3.9889931620011208,-3.981872773534193,-3.9956495504547203,-3.9891015290849894,-3.9889934546723276,-3.9818741097863057,0.00010129899486788219,0.00010807441266180717,-3.9890438114985547,-3.9890474918786585,-1.6581086170752712e-06,-7.068089000750177e-06,-2.926712068251902e-07,6.775417793924987e-06,-3.6803801037876838e-06,-0.0003827373267623648,-0.0016315104219392592,-6.755660887775449e-05,0.0015639538130615047,-0.0008495335154085069,0.0037603384654357574,0.00016374657396548914,0.15234732491295144,4.527628272299467e-16,7.580741590018647e-16,-7.06808900120294e-06,-2.9267120758326437e-07,1,1.2755226348171704e-05,6.198085892241765e-07,0.0,-1.2135417758947528e-05,0.00433223650042569
4.0,33.7,0.13,0.62,C1,0.0,45,0.010702681038000001,0.3606803509806001,0.0105336256775,0.010702681038000001,ADD_ONLY,1,0,1,2,1,1,1,0.39978334925767306,1,0.39978334925767306,-3.9956495504547203,-3.9891015290849894,-3.9889934546723276,-3.9818741097863057,-3.9956512008584486,-3.989108475710858,-3.988993819119632,-3.9818758258283022,0.00010807441266180717,0.0001146565912262254,-3.9890474918786585,-3.9890511474152452,-1.6504037283482376e-06,-6.946625868753387e-06,-3.6444730433515815e-07,6.5821785644182285e-06,-3.655536586766317e-06,-0.00038095882535177085,-0.0016034733717955618,-8.412451727862668e-05,0.0015193488545169353,-0.0008437989445883483,0.00375971340086278,0.00019697392530862348,0.15232196143588767,-4.475586568020162e-16,-4.111294638065033e-16,-6.946625868305828e-06,-3.644473039240287e-07,1,1.2513609025559868e-05,7.592816209366088e-07,0.0,-1.1754327404623259e-05,0.00433223650042569
