shape_n,scale_a0,deformation_mode,placement_grid,delta,xi,dx,dy,theta,n_sites_0,n_sites_delta,added_sites,removed_sites,symmetric_difference,cut_bonds,E0_0,Eminus_0,Eplus_0,E0_delta,Eminus_delta,Eplus_delta,S0_sorted,Sdelta_sorted,legacy_raw_ratio,sorted_baseline_corrected_ratio,chi_minus,chi_plus,chi_center,chi_split,overlap_11,overlap_12,overlap_21,overlap_22,assignment_score_best,assignment_score_second,assignment_margin,subspace_sv_min,subspace_sv_max,branch_status,symmetry_class_0,symmetry_class_delta,solve_status
4.0,33.7,area_preserving,32,0.004,0.1348,0.3125,0.90625,0.0,4211,4219,11,3,14,6,-3.9956579613773333,-3.9891039726920137,-3.9890330174666757,-3.995670717635222,-3.9891618432375333,-3.9890337072074527,7.095522533795418e-05,0.0001281360300806611,0.032034007520165275,0.014295201185676731,-0.01446763637991122,-0.00017243519423448816,-0.007320035787072854,0.014295201185676731,0.9997971638338379,1.6272489033252037e-05,1.6189698387504085e-05,0.9999531176644277,1.9997502814982657,3.246218742075612e-05,1.999717819310845,0.999906355781285,0.999985011564612,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.3125,0.9375,0.0,4211,4217,11,5,16,10,-3.995657961377332,-3.9891039726920123,-3.9890330174666753,-3.9956698539060502,-3.989159374019322,-3.989030715083668,7.0955225337066e-05,0.00012865893565416897,0.03216473391354224,0.014425927579275744,-0.013850331827436335,0.0005755957518394084,-0.006637368037742952,0.014425927579275744,0.9991791484664976,0.0006335660014930825,0.000633139790508668,0.9993368307234215,1.9985159791899192,0.0012667057920017506,1.9972492733979175,0.99990600715226,0.9999853308137802,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.3125,0.96875,0.0,4208,4218,11,1,12,2,-3.9956566040578387,-3.9891001826049077,-3.9890281047897456,-3.9956707598650585,-3.989160866229618,-3.989034364274801,7.207781516216372e-05,0.00012650195481667126,0.031625488704167815,0.013606034913626885,-0.015170906177530696,-0.001564871263903811,-0.008367888720606231,0.013606034913626885,0.9997584508400147,7.034997921639799e-05,7.039118570590108e-05,0.9999114055818785,1.9996698564218933,0.00014074116492229907,1.999529115256971,0.9999143859892589,0.9999909090979471,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.0,0.0,4214,4218,6,2,8,4,-3.995666014403324,-3.989139887034661,-3.989031118020972,-3.995671479994432,-3.989166262182501,-3.989030987472834,0.00010876901368916947,0.00013527470966723243,0.03381867741680811,0.00662642399451574,-0.0065937869599963506,3.2637034519389374e-05,-0.0032805749626829694,0.00662642399451574,0.9999425363928551,2.0993584053760436e-24,2.097256326576565e-24,0.9999861826548164,1.9999287190476716,4.196614731952609e-24,1.9999287190476716,0.9999712677836574,0.9999930913035432,OK,Cs_axis,Cs_axis,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.03125,0.0,4215,4217,6,4,10,8,-3.9956663769070713,-3.9891403282229176,-3.989033208738598,-3.9956713288105554,-3.989164280842462,-3.9890317500919803,0.00010711948431962881,0.00013253075048158536,0.03313268762039634,0.006352816540489137,-0.005988154886060748,0.0003646616544283887,-0.002811746615871691,0.006352816540489137,0.9986611881216979,0.0012863851801813337,0.0012863383533119894,0.9987002418915062,1.997361430013204,0.002572723533493323,1.9947887064797107,0.9999737628633097,0.999993313543491,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.0625,0.0,4214,4219,8,3,11,6,-3.9956645348590456,-3.989133888352729,-3.9890310718571897,-3.995671773288068,-3.9891669059462753,-3.9890325527086032,0.00010281649553922634,0.00013435323767208018,0.033588309418020046,0.007884185533213461,-0.008254398386586814,-0.00037021285337335286,-0.004312305620035595,0.007884185533213461,0.9994718421614542,0.00045136617518076624,0.0004511684196767123,0.9995301688134908,1.999002010974945,0.0009025345948574786,1.9980994763800874,0.9999613661863312,0.999990905810932,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.09375,0.0,4214,4219,8,3,11,6,-3.9956644540617425,-3.98913383555423,-3.989030800980853,-3.99567176111859,-3.989166890838138,-3.9890324964620265,0.00010303457337723643,0.00013439437611140193,0.03359859402785048,0.007839950683541375,-0.008263820976961433,-0.0004238702934200589,-0.004343845635190746,0.007839950683541375,0.9993911299516611,0.0005278703012306278,0.0005282784770494914,0.999449037351891,1.998840167303552,0.0010561487782801192,1.997784018525272,0.9999589319678338,0.999989225171742,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.125,0.0,4214,4219,9,4,13,8,-3.995664685257156,-3.9891334076678024,-3.989032419636496,-3.9956715780038143,-3.989166963442513,-3.9890317711460024,0.00010098803130631495,0.00013519229651048903,0.03379807412762226,0.00855106630104352,-0.008388943677606342,0.00016212262343717754,-0.004113410527084582,0.00855106630104352,0.9997721577752662,0.0001469405775868891,0.00014674419777075784,0.9998317698422391,1.9996039276175053,0.0002936847753576469,1.9993102428421476,0.9999589573219623,0.9999898479806867,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.15625,0.0,4214,4220,9,3,12,6,-3.995664700701438,-3.9891338670937326,-3.9890320758803406,-3.995672596781032,-3.989171040410061,-3.989033308057543,0.000101791213392044,0.00013773235251779425,0.034433088129448564,0.008985284781437564,-0.009293329082060708,-0.0003080443006231448,-0.004800686691397438,0.008985284781437564,0.9999210004766916,3.154397493158691e-07,3.061737159240353e-07,0.9999790032405318,1.9999000037172234,6.216134652399044e-07,1.9998993821037583,0.9999600712512522,0.9999902405693165,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.1875,0.0,4213,4222,11,2,13,4,-3.995663690899948,-3.9891326097714406,-3.9890278051426358,-3.9956732896858895,-3.989174141379666,-3.9890350630868054,0.0001048046288047999,0.0001390782928605283,0.03476957321513208,0.0085684160139321,-0.010382902056349508,-0.001814486042417407,-0.0060986940494389685,0.0085684160139321,0.9963358582209441,0.0035827807911096732,0.003582419795353657,0.9963942953002861,1.9927301535212303,0.00716520058646333,1.985564952934767,0.9999591247202059,0.9999885514327119,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.21875,0.0,4214,4221,9,2,11,4,-3.9956641584880876,-3.9891341568573933,-3.989029314426297,-3.9956725999069502,-3.9891718678037655,-3.9890333090272216,0.00010484243109631919,0.0001385587765438956,0.0346396941359739,0.0084290863618941,-0.009427736593070613,-0.0009986502311765122,-0.0052131934121790735,0.0084290863618941,0.9964103253797324,0.003507062832483504,0.0035070869110132136,0.9964674371416332,1.9928777625213656,0.007014149743496718,1.9858636127778688,0.9999586738063355,0.9999872813912871,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.25,0.0,4213,4217,7,3,10,6,-3.99566283738563,-3.9891311163042813,-3.989025720580956,-3.9956701576230063,-3.9891657934302955,-3.9890250669975567,0.00010539572332524116,0.0001407264327388802,0.03518160818472005,0.008832677353409757,-0.00866928150355939,0.00016339584985036737,-0.004252942826910022,0.008832677353409757,0.9994265928148296,0.0005048259955158587,0.0005045199530209046,0.9994793982697843,1.9989059910846139,0.0010093459485367635,1.9978966451360771,0.9999651968327001,0.9999924710499024,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.28125,0.0,4212,4217,8,3,11,6,-3.995662506366206,-3.9891297613086416,-3.989024982320826,-3.995669540056142,-3.989165774716419,-3.9890222500950543,0.00010477898781546813,0.0001435246213645769,0.03588115534114422,0.00968640838727719,-0.009003351944314453,0.0006830564429627373,-0.004160147750731369,0.00968640838727719,0.9998924843642153,3.378788434584241e-05,3.3672817180793904e-05,0.9999447989608181,1.9998372833250335,6.746070152663632e-05,1.9997698226235068,0.9999621999669477,0.9999901712836095,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.3125,0.0,4224,4217,7,14,21,39,-3.9956802587911984,-3.989129827512877,-3.9891004733711646,-3.9956698180762857,-3.9891657954090807,-3.9890238025270257,2.935414171245654e-05,0.0001419928820549643,0.035498220513741074,0.02815968508562694,-0.008991974050909235,0.019167711034717705,0.005087868491848724,0.02815968508562694,0.9996575205324046,0.0002716034185982898,0.00027097201113407735,0.999251051507048,1.9989085720394526,0.0005425754297323671,1.9983659966097203,0.9997606764367577,0.9999648680428236,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.34375,0.0,4228,4215,7,20,27,56,-3.995687584557221,-3.989131618250347,-3.9891315722750287,-3.9956683349794155,-3.989018147670268,-3.989163312863407,4.597531821914913e-08,0.00014516519313900744,0.03629129828475186,0.03627980445519707,0.028367645019677923,-0.007935147094628725,0.010216248962469088,-0.03630279211430665,0.48490197181580763,0.5146112191362181,0.5150149838235509,0.4845306947333063,1.029626202959769,0.969432666549114,0.060193536410654946,0.999570851334693,0.9999584904739397,AMBIGUOUS,Cs_diag,Cs_diag,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.375,0.0,4230,4226,7,11,18,28,-3.995690606774529,-3.9891442348143253,-3.9891331901561276,-3.995684320606961,-3.989085971530611,-3.9891633139524103,1.1044658197789659e-05,7.734242179946449e-05,0.019335605449866122,0.016574440900418708,0.014565820928624795,-0.007530949070688742,0.003517435928968027,-0.022096769999313537,0.0025938064115787573,0.9972059917601712,0.9973219878793254,0.0025941296049758165,1.9945279796394966,0.005187936016554574,1.989340043622942,0.9998998938846779,0.999958058053167,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.40625,0.0,4232,4228,6,10,16,22,-3.9956927941130016,-3.9891532460078243,-3.9891347485493363,-3.995690452138563,-3.989116413776078,-3.9891579804087995,1.8497458488031526e-05,4.1566632721590224e-05,0.010391658180397556,0.0057672935583896745,0.009208057936582748,-0.00580796486582269,0.0017000465353245175,-0.015016022802405438,0.06478760573706857,0.9351510888059527,0.9351534624936885,0.06478404381484316,1.870304551299641,0.12957164955191175,1.7407329017477293,0.9999654977962894,0.9999726016589516,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.4375,0.0,4232,4230,6,8,14,18,-3.995693946557757,-3.9891583137230695,-3.98913432127606,-3.995692660001048,-3.989126432786568,-3.9891584817968098,2.3992447009568707e-05,3.2049010241674836e-05,0.008012252560418709,0.002014140808026532,0.007970234125354025,-0.00604013018745686,0.0009650519688930714,-0.014010364312810886,0.014979171676282892,0.9849661858105845,0.984963440491766,0.014978363188109547,1.9699296263023505,0.02995753486439244,1.9399720914379581,0.999969999458086,0.9999735803262697,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.46875,0.0,4232,4230,6,8,14,18,-3.9956946218388003,-3.9891613302696753,-3.989134123434443,-3.995693569116642,-3.9891303245565566,-3.98915789525246,2.7206835232274074e-05,2.7570695903200715e-05,0.006892673975800179,9.09651677316603e-05,0.007751428279689776,-0.005942954504178921,0.0009042368878109386,-0.013694382783868697,0.018120670192833685,0.9818290575232499,0.9818220856634808,0.018117934247748643,1.9636511431867307,0.03623860444058233,1.9274125387461485,0.9999670593397453,0.9999778136852513,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.5,0.0,4232,4232,6,6,12,12,-3.9956941653460394,-3.989159269822761,-3.9891342233265856,-3.9956955480651772,-3.9891388827577496,-3.9891595775059625,2.5046496175296085e-05,2.069474821286832e-05,0.00517368705321708,-0.0010879369906069414,0.005096766252821183,-0.006338544844219918,-0.0006208892957548784,-0.011435311097041101,8.688123365463813e-24,0.9999689806229352,0.9999450652073593,8.680231828331654e-24,1.9999140458302944,1.7368355193795466e-23,1.9999140458302944,0.9999725322264403,0.9999844901911906,OK,Cs_axis,Cs_axis,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.53125,0.0,4232,4230,6,8,14,18,-3.9956946218388003,-3.9891613302696762,-3.9891341234344435,-3.9956935691166415,-3.9891303245565566,-3.9891578952524607,2.7206835232718163e-05,2.7570695904088893e-05,0.006892673976022223,9.09651678426826e-05,0.007751428279911821,-0.005942954504289943,0.0009042368878109386,-0.013694382784201764,0.01812067018619575,0.981829057529885,0.981822085670119,0.018117934241110866,1.963651143200004,0.036238604427306614,1.9274125387726972,0.9999670593397442,0.9999778136852513,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.5625,0.0,4232,4230,6,8,14,18,-3.9956939465577572,-3.9891583137230695,-3.98913432127606,-3.9956926600010467,-3.989126432786569,-3.9891584817968093,2.3992447009568707e-05,3.204901024034257e-05,0.008012252560085642,0.0020141408076934653,0.00797023412513198,-0.006040130187345838,0.0009650519688930714,-0.014010364312477819,0.014979171678742707,0.9849661858081249,0.9849634404893047,0.014978363190569161,1.9699296262974295,0.029957534869311866,1.9399720914281176,0.9999699994580852,0.9999735803262697,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.59375,0.0,4232,4228,6,10,16,22,-3.995692794113002,-3.989153246007824,-3.989134748549337,-3.9956904521385637,-3.9891164137760775,-3.9891579804088,1.849745848669926e-05,4.15666327224784e-05,0.0103916581806196,0.005767293558944786,0.009208057936582748,-0.005807964865711668,0.0017000465354355399,-0.015016022802294415,0.0647876057490236,0.9351510887939959,0.9351534624817317,0.0647840438267964,1.8703045512757277,0.12957164957582,1.7407329016999076,0.9999654977962865,0.9999726016589516,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.625,0.0,4230,4226,7,11,18,28,-3.9956906067745286,-3.9891442348143253,-3.989133190156128,-3.9956843206069603,-3.989085971530611,-3.98916331395241,1.104465819734557e-05,7.73424217990204e-05,0.0193356054497551,0.016574440900418708,0.014565820928624795,-0.007530949070466697,0.0035174359291900714,-0.022096769999091492,0.002593806411245194,0.9972059917605084,0.9973219878796635,0.0025941296046424166,1.9945279796401718,0.0051879360158876104,1.9893400436242843,0.9998998938846798,0.9999580580531693,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.65625,0.0,4228,4215,7,20,27,56,-3.9956875845572224,-3.989131618250347,-3.9891315722750287,-3.995668334979415,-3.9890181476702664,-3.9891633128634054,4.597531821914913e-08,0.00014516519313900744,0.03629129828475186,0.03627980445519707,0.028367645020122012,-0.007935147094184636,0.010216248962913177,-0.03630279211430665,0.4849019815431173,0.514611209416449,0.5150149740962428,0.4845307044530824,1.0296261835126916,0.9694326859961997,0.060193497516491945,0.9995708513346965,0.9999584904739404,AMBIGUOUS,Cs_diag,Cs_diag,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.6875,0.0,4224,4217,7,14,21,39,-3.9956802587911984,-3.989129827512878,-3.989100473371165,-3.995669818076285,-3.9891657954090807,-3.9890238025270257,2.9354141712900628e-05,0.0001419928820549643,0.035498220513741074,0.028159685085515918,-0.00899197405068719,0.019167711034828727,0.005087868492070768,0.028159685085515918,0.9996575205323456,0.0002716034186509576,0.0002709720111866915,0.9992510515069972,1.9989085720393427,0.0005425754298376491,1.998365996609505,0.9997606764367586,0.9999648680428205,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.71875,0.0,4212,4217,8,3,11,6,-3.9956625063662066,-3.989129761308642,-3.9890249823208266,-3.995669540056142,-3.9891657747164184,-3.9890222500950543,0.00010477898781546813,0.0001435246213641328,0.0358811553410332,0.009686408387166168,-0.009003351944092408,0.0006830564430737596,-0.004160147750509324,0.009686408387166168,0.999892484364226,3.378788433360199e-05,3.367281716856845e-05,0.999944798960827,1.999837283325053,6.746070150217043e-05,1.999769822623551,0.9999621999669466,0.9999901712836079,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.75,0.0,4213,4217,7,3,10,6,-3.995662837385631,-3.989131116304281,-3.9890257205809556,-3.9956701576230063,-3.9891657934302955,-3.9890250669975567,0.00010539572332524116,0.0001407264327388802,0.03518160818472005,0.008832677353409757,-0.008669281503670412,0.00016339584973934507,-0.004252942826910022,0.008832677353409757,0.9994265928147648,0.0005048259955834675,0.0005045199530885281,0.9994793982697184,1.998905991084483,0.0010093459486719956,1.9978966451358111,0.9999651968327018,0.9999924710499031,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.78125,0.0,4214,4221,9,2,11,4,-3.9956641584880868,-3.989134156857394,-3.989029314426298,-3.9956725999069502,-3.989171867803766,-3.9890333090272225,0.00010484243109631919,0.0001385587765434515,0.034639694135862875,0.008429086361783078,-0.00942773659295959,-0.0009986502311765122,-0.005213193412068051,0.008429086361783078,0.9964103253798346,0.0035070628323815756,0.0035070869109113073,0.9964674371417379,1.9928777625215726,0.007014149743292883,1.9858636127782796,0.9999586738063356,0.9999872813912885,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.8125,0.0,4213,4222,11,2,13,4,-3.9956636908999488,-3.98913260977144,-3.989027805142636,-3.99567328968589,-3.9891741413796673,-3.989035063086806,0.00010480462880391173,0.00013907829286141649,0.03476957321535412,0.00856841601437619,-0.010382902056793597,-0.001814486042417407,-0.006098694049661013,0.00856841601437619,0.9963358582209624,0.0035827807910933547,0.0035824197953374416,0.9963942953003019,1.9927301535212643,0.007165200586430796,1.9855649529348334,0.9999591247202069,0.9999885514327117,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.84375,0.0,4214,4220,9,3,12,6,-3.9956647007014383,-3.9891338670937326,-3.989032075880341,-3.9956725967810325,-3.9891710404100618,-3.9890333080575426,0.00010179121339159991,0.00013773235251912652,0.03443308812978163,0.008985284781881653,-0.009293329082282753,-0.0003080443004011002,-0.004800686691397438,0.008985284781881653,0.9999210004766954,3.15439753262631e-07,3.061737198130897e-07,0.9999790032405289,1.9999000037172243,6.216134730757207e-07,1.9998993821037512,0.9999600712512559,0.9999902405693171,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.875,0.0,4214,4219,9,4,13,8,-3.995664685257155,-3.989133407667803,-3.9890324196364975,-3.995671578003814,-3.9891669634425138,-3.989031771146003,0.00010098803130542677,0.00013519229651093312,0.03379807412773328,0.008551066301376586,-0.008388943677717364,0.00016212262365922214,-0.004113410527084582,0.008551066301376586,0.9997721577752777,0.00014694057756845208,0.00014674419775234806,0.9998317698422655,1.9996039276175432,0.00029368477532080013,1.9993102428422225,0.9999589573219592,0.9999898479806905,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.90625,0.0,4214,4219,8,3,11,6,-3.995664454061743,-3.989133835554229,-3.989030800980853,-3.995671761118591,-3.989166890838138,-3.989032496462027,0.00010303457337634825,0.00013439437611095784,0.03359859402773946,0.007839950683652397,-0.008263820977183478,-0.0004238702935310812,-0.004343845635412791,0.007839950683652397,0.999391129951457,0.0005278703014320588,0.0005282784772511312,0.9994490373516921,1.998840167303149,0.00105614877868319,1.997784018524466,0.9999589319678323,0.9999892251717438,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.9375,0.0,4214,4219,8,3,11,6,-3.9956645348590447,-3.9891338883527294,-3.9890310718571897,-3.9956717732880676,-3.9891669059462744,-3.989032552708603,0.00010281649553967043,0.0001343532376716361,0.033588309417909024,0.007884185532991417,-0.008254398386253747,-0.00037021285326233055,-0.00431230561981355,0.007884185532991417,0.9994718421614076,0.0004513661752259677,0.0004511684197217433,0.9995301688134441,1.9990020109748516,0.0009025345949477111,1.998099476379904,0.9999613661863304,0.9999909058109314,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.34375,0.96875,0.0,4215,4217,6,4,10,8,-3.995666376907071,-3.989140328222918,-3.9890332087385976,-3.9956713288105554,-3.989164280842462,-3.98903175009198,0.00010711948432051699,0.00013253075048202945,0.03313268762050736,0.0063528165403781145,-0.005988154885949726,0.0003646616544283887,-0.0028117466157606685,0.0063528165403781145,0.9986611881221761,0.0012863851797019613,0.00128633835283277,0.9987002418919854,1.9973614300141613,0.0025727235325347314,1.9947887064816265,0.9999737628633092,0.9999933135434907,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.0,0.0,4214,4220,10,4,14,8,-3.9956663266563086,-3.9891411244460357,-3.9890297562938093,-3.995674167715288,-3.9891773114674463,-3.9890332972241405,0.00011136815222645424,0.00014401424330579005,0.03600356082644751,0.008161522769833951,-0.009046755352626334,-0.0008852325827923835,-0.004965993967709359,0.008161522769833951,0.99994401314386,1.5605248700622703e-25,1.5515565894866696e-25,0.9999754191131799,1.99991943225704,3.11208145954894e-25,1.99991943225704,0.9999720061801031,0.9999877094810615,OK,Cs_axis,Cs_axis,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.03125,0.0,4214,4221,10,3,13,6,-3.9956663908296703,-3.9891412176996544,-3.9890300331380284,-3.9956745498060258,-3.989178542490398,-3.9890344883857862,0.00011118456162595436,0.00014405410461160173,0.03601352615290043,0.008217385746411843,-0.009331197685868986,-0.0011138119394571433,-0.0052225048126075535,0.008217385746411843,0.9996877767270962,0.0002560442935302442,0.0002560491160626852,0.9997215949505995,1.9994093716776957,0.0005120934095929294,1.9988972782681027,0.9999719099031211,0.9999888221835247,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.0625,0.0,4213,4222,10,1,11,2,-3.995665650990074,-3.989140153932645,-3.9890270082288124,-3.995675149517945,-3.989180151053552,-3.9890366822101933,0.00011314570383280653,0.00014346884335880716,0.03586721083970179,0.007580784881500158,-0.00999928022671348,-0.002418495345213323,-0.006208887786018913,0.007580784881500158,0.9993353574096657,0.0006090287005335258,0.0006091071178930483,0.9993703566605092,1.998705714070175,0.001218135818426574,1.9974875782517483,0.9999721736339376,0.9999897508706875,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.09375,0.0,4215,4221,9,3,12,6,-3.995666760212609,-3.9891438316742853,-3.989030272718055,-3.995674669675015,-3.9891788302253537,-3.989034994420092,0.00011355895623044177,0.00014383580526189377,0.03595895131547344,0.0075692122578630006,-0.008749637767091478,-0.0011804255092284777,-0.004965031638159978,0.0075692122578630006,0.9986082241574766,0.0013323001482930747,0.0013326136237972145,0.9986415859108001,1.9972498100682767,0.002664913772090289,1.9945848962961865,0.9999700628079499,0.9999872985834529,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.125,0.0,4217,4220,6,3,9,6,-3.9956688769209725,-3.98915120307837,-3.9890345686536843,-3.995673135037471,-3.9891727281178704,-3.9890335402732817,0.00011663442468545782,0.00013918784458866185,0.03479696114716546,0.005638354975801008,-0.005381259875147926,0.00025709510065308194,-0.002562082387247422,0.005638354975801008,0.9990572730504498,0.0009092225751328035,0.0009090643844699888,0.9990773410862958,1.9981346141367455,0.0018182869596027923,1.9963163271771427,0.9999830373018282,0.9999934130807855,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.15625,0.0,4218,4220,5,3,8,6,-3.9956693209310665,-3.989152622204802,-3.9890359988032458,-3.9956727433135946,-3.9891717586411852,-3.9890327762457947,0.00011662340155638162,0.00013898239539056334,0.034745598847640835,0.005589748458545429,-0.0047841090957678745,0.0008056393627775549,-0.00198923486649516,0.005589748458545429,0.9981054991337608,0.001862898854393331,0.001862747522129461,0.9981203994685907,1.9962258986023516,0.003725646376522792,1.9925002522258288,0.9999840559087764,0.9999917164192449,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.1875,0.0,4217,4220,6,3,9,6,-3.9956688240059357,-3.9891511349062396,-3.989034463381523,-3.99567252111643,-3.9891716982141587,-3.9890318149322717,0.0001166715247165051,0.00013988328188707655,0.03497082047176914,0.005802939292642861,-0.0051408269797770245,0.0006621123128658368,-0.002239357333566616,0.005802939292642861,0.9994639654099071,0.0005049637940496809,0.0005046357449946762,0.9994803074858086,1.9989442728957156,0.0010095995390443572,1.9979346733566712,0.9999829885747897,0.9999939474795795,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.21875,0.0,4216,4218,5,3,8,6,-3.9956678747119376,-3.989149748144273,-3.989030781839095,-3.9956716216386234,-3.9891689708437466,-3.9890289770187692,0.00011896630517815865,0.0001399938249773136,0.0349984562443284,0.00525687994978874,-0.0048056748683800166,0.0004512050814087232,-0.0021772348934856467,0.00525687994978874,0.9995917635323822,0.0003745553173492021,0.0003749516294443495,0.9996091054648425,1.9992008689972247,0.0007495069467935516,1.9984513620504312,0.9999808858046926,0.9999943019684064,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.25,0.0,4214,4219,6,1,7,2,-3.995666269795249,-3.989146843045259,-3.9890245310079937,-3.9956714942097267,-3.9891706140012553,-3.989027625119601,0.0001223120372650932,0.00014298888165420465,0.03574722041355116,0.005169211097277859,-0.005942738999120678,-0.0007735279018428187,-0.0033581334505372595,0.005169211097277859,0.9988796566708336,0.0010900365896399364,0.0010898886969331954,0.9988991065891443,1.9977787632599777,0.0021799252865731316,1.9955988379734046,0.9999846796584104,0.9999946644832746,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.28125,0.0,4216,4218,5,3,8,6,-3.995667456287102,-3.9891501525745032,-3.989028525065325,-3.995670414223534,-3.989169104103483,-3.989023319612963,0.00012162750917843468,0.00014578449051994014,0.036446122629985034,0.006039245335376364,-0.004737882244976177,0.0013013630904001872,-0.001718259577287995,0.006039245335376364,0.9979802862882899,0.0019864454058655294,0.0019860626760939324,0.9979965608296383,1.9959768471179282,0.003972508081959461,1.9920043390359687,0.9999827347539595,0.9999919426644797,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.3125,0.0,4226,4216,5,15,20,41,-3.995684422739378,-3.989147820548257,-3.989101687024318,-3.9956695530428745,-3.9891661905736484,-3.98902093268879,4.6133523938785004e-05,0.00014525788485819646,0.036314471214549116,0.024781090229852865,-0.004592506347878,0.020188583881974864,0.007798038767048432,0.024781090229852865,0.992916313990748,0.007043709219766735,0.0070476288497470785,0.9924654855889005,1.9853817995796486,0.014091338069513813,1.9712904615101348,0.9997545472137969,0.9999819913250929,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.34375,0.0,4230,4216,6,20,26,56,-3.995690606774529,-3.9891442348143253,-3.9891331901561267,-3.99566910156667,-3.989166250786852,-3.989018999797303,1.1044658198677837e-05,0.00014725098954926352,0.03681274738731588,0.03405158283764642,-0.005503993131705798,0.028547589705940624,0.011521798287117413,0.03405158283764642,0.9999238790611519,1.3797315023303586e-05,1.36001709644573e-05,0.999129502793143,1.9990533818542948,2.7397485987760887e-05,1.9990259843683071,0.9995710616683542,0.999969235534515,OK,C1,C1,OK
4.0,33.7,area_preserving,32,0.004,0.1348,0.375,0.375,0.0,4232,4227,5,10,15,26,-3.9956936270286363,-3.989145942163713,-3.9891457090970137,-3.995685367625916,-3.9891660707400733,-3.989088528629206,2.3306669927336543e-07,7.754211086741236e-05,0.01938552771685309,0.01932726104203475,-0.005032144090089119,0.01429511695194563,0.0046314864309282555,0.01932726104203475,0.5323766973111252,0.4674973782610954,0.46756641017928197,0.5323154136488626,1.0646921109599878,0.9350637884403774,0.12962832251961043,0.9999061398628962,0.9999718050349455,OK,Cs_diag,Cs_diag,OK
